,hate_speech,offensive_language,class,tweet,is_offensive,is_hate
20125,0,1,0,if your 1516 act like your those age not like your 20 it not cute that awk moment when i thought thi tweet wa abo,0,0
20126,0,6,1,if you think your man cheat you take him to that bitch hous and see if hi wifi connect,1,0
20127,0,5,1,dolph in thi hoe bout to rock dj holiday show memphi,1,0
20128,2,1,2,ew she is so ugli who is that hoe,0,1
20129,0,3,1,my pussi popz sever,1,0
20130,0,2,1,flavaaaaa in ya ear that hoe live lol,1,0
20131,0,3,1,ya lil dumb ass bitch ian fwi,1,0
20132,0,2,1,ha ha real name is hasean where you all get these ghetto ass name from,1,0
20133,0,3,1,readi to make today my bitch,1,0
20134,0,0,0,in the trash i hope just drop four new song,0,0
20135,0,3,1,alex rodriguez you lucki onli the ryan dempster hit you i go to get my camel to break your neck you son of a bitch,1,0
20136,1,2,1,justin bieber win oscar for suck my ball you dead dog midget dick son of a bitch,1,0
20137,0,3,1,my tbt i learn the english from that jabroni big bird but i break hi fuck neck,1,0
20138,0,3,1,wake up you dumb son of a bitch,1,0
20139,0,3,1,hello you are now offici big time pussi,1,0
20140,0,3,1,sarah burk pussi b like,1,0
20141,0,3,1,then you have the annoy hit me i dare you ass bitch alway tryna test a big ass 6ft lineback ass dude girl if you,1,0
20142,1,2,1,whi do nigga settl for easi bitch like do not you all want to bitch that challeng you to better yoursel,1,0
20143,0,3,1,everi bitch got a nigga that she gone alway fuck with no matter what,1,0
20144,0,3,1,all these bitch somewher cough like a mug,1,0
20145,0,2,1,espn ha jason whitlock on pti ass kiss for mister charli to justifi the bullshit the eagl did to d jackson,1,0
20146,0,3,1,everi man can not have a bad bitch but in thi countri if you got 100 cash r will to go where poverti roam you,1,0
20147,0,3,1,everi time you sleep with two women in a day it prove thi countri ha a problem educ bitch about their self w,1,0
20148,0,3,1,if your man is happi in hi next relationship your fuck up way are a bless bitch,1,0
20149,0,3,1,it is a got damn shame bitch wit raw ass dick suck skill are not wifey materi,1,0
20150,1,2,1,long finger dike hoe be pull off their glove instead of wink at bitch they tri to suck,1,0
20151,1,2,1,no man ha ever abort a babi even if he have her on it abort bitch will soon meet god they babi to face th,1,0
20152,0,3,1,peopl who r mental stabl know when to beat their kid when to talk to them club hoe stop by dad should n,1,0
20153,0,3,1,the wnba superstar can suck pussi while on top of da world but when they stop play da thousand r gone they sett,1,0
20154,0,3,1,thi bitch wit a babi ask me to switch seat so the famili could be togeth i said bitch my famili wa not togeth,1,0
20155,0,3,1,twitter famili i promis to put my tour schedul up today as soon as i have thi pussi hustlin girl i pay for servic,1,0
20156,0,3,1,when gay girl suck pussi from a bitch who just took a plan b pill the other day that mean the munch hoe ate plan,1,0
20157,1,2,1,you are who you kick it wit you all check yo squad if buster blameamotherfuck ass bitch surround you it is twice a,1,0
20158,1,2,1,me and ma niggah in the func fuccccccck upppppp i am here on,1,0
20159,0,3,1,dat shit trash a shirt inspir by emoji tattoo preorder now,1,0
20160,0,6,1,the game beat 40 glocc in la full video via thi bitch 40 cop can not be s,1,0
20161,0,3,1,doe sza have freckl on her pussi too,1,0
20162,0,3,1,and if you are not a hoe get up out my trap houseee,1,0
20163,0,3,1,bow wow look like the stress of save a hoe is wear him down,1,0
20164,0,3,1,a bitch will fuck wit a dead beat dad as long as he cuttin her check,1,0
20165,0,3,1,so is your pussi lmao,1,0
20166,0,3,1,settl down is for pussi,1,0
20167,0,0,0,yanke doodl had a farm cotton farm,0,0
20168,1,2,1,from tonight n word or crackerwhich is more offens probabl the one you will not spell out you fuck hack,1,0
20169,0,3,1,the price of pussi in toronto ha now declin to one henessey bottl and a quarter pounder combo with larg fri,1,0
20170,0,3,1,make today my bitch,1,0
20171,0,3,1,viola davi san wig is still stuntin on you hoe in the most classic beauti way htgawm,1,0
20172,0,3,1,thi bitch just blew my high and i wa high off all of these drug,1,0
20173,0,3,1,joselin did not sneak athea if a bitch you do not like come at you like that you still sit yo ass onnat couch that is,1,0
20174,0,3,1,i told you to unfollow that bitch but you are not want to listen barbi,1,0
20175,0,1,0,wors yet you meet a bird with a nice ra and you are like someth about you look familiar lol,0,0
20176,0,3,1,word go from babe to bitch i love you to i hate you i need you to forget you you are my everyth to you are noth,1,0
20177,1,2,1,fuck these bitch,1,0
20178,0,2,1,my music tast goe from ghetto black girl to depress white girl,1,0
20179,0,3,1,i will fight a bitch for austin that is my gringo right there are not no one mess with my white chocol drop,1,0
20180,0,3,1,apr 29th 1997 releas the album killfuckdi taketheaddict mytorturedey wasp heavymet,1,0
20181,0,3,1,thi kid is wear huf sock and a do not sweat my swag sweatshirt and i am like leav some pussi for the rest of us dude,1,0
20182,0,3,1,dumb bitch ruin a perfectli good sweater,1,0
20183,0,6,1,if ya bitch mad tell ha i will put ha own,1,0
20184,0,3,1,mari jane my onli bitch,1,0
20185,0,2,1,i hate when bitter bitch tri to take away someon is happi,1,0
20186,0,3,1,bitch be tri the wrong bitch do not even be know,1,0
20187,0,3,1,guy be like man fuck that bitch but deep insid they miss that bitch still love that bitch want that bitch,1,0
20188,0,0,0,royal citi of the kushit king at mero sudannear river nileit wa the seat of the ruler who occupi egypt,0,0
20189,0,3,1,if your girlfriend doe not like that bitch you do not talk to that bitch,1,0
20190,0,3,1,thi bitch just said i hope it snow like hell thi summer now how in the actual fuck do you expect that to happen,1,0
20191,0,3,1,no bitch you were not born with 7 pound of sephora and mac on ya face that is not ya natur face,1,0
20192,0,3,1,old soul more like young bitch,1,0
20193,0,3,1,rt if you a broke bitch with expens tast,1,0
20194,0,3,1,onli low self esteem nigga walk around braggin about bitch he fuck they have someth to prove to ppl,1,0
20195,0,1,0,that pointi nail game is for da bird,0,0
20196,0,3,1,you had me at eat pussi,1,0
20197,0,9,1,dumb bitch,1,0
20198,0,0,0,a bird eye view of today harvest14 activ thank for the great camera work,0,0
20199,0,3,1,thi bitch just blew my high i wa off all of dese drug,1,0
20200,0,3,1,when bae sing it are not nun to cut that bitch off with too much enthusiasm,1,0
20201,0,2,1,we alway bitch about the opposit sex when we are equal just as scandal not all but a larg sum hypocrisi at it,1,0
20202,1,0,0,full set except the last song from southern dark fest last month who is the ape on guitar,0,0
20203,0,0,0,dreigdwergen haatsmurfen en de roze khmer hoe twitter een slagveld werd via,0,0
20204,0,0,0,fairi tale doe not deni the exist of sorrow and failur,0,0
20205,1,2,1,aye littl bitch you all nigga hirin,1,0
20206,0,3,1,where da hoe at cmon thru at hatchi in utica tdt about to rock di biiaaaatch tdthoe teamspad highgang,1,0
20207,0,0,0,have their been ani report of an aerosol viru that turn ape intellig seem like that kind of day,0,0
20208,0,0,0,found chees cracker sandwich in the cabinet a year expir ate them anyway if i die tonight these will be the worst l,0,0
20209,0,0,0,pier morgan to charli sheen you were take cocain charli sheen i wa not take it i had to pay for it via,0,0
20210,1,2,1,if a nigga can tell hoe he is taken he is a real nigga,1,0
20211,0,3,1,could never kiss up to a bitch or follow up be someon not my cup of tea you hoe look foolish,1,0
20212,0,0,0,charli crist refus to back down from racebas attack on gop,0,0
20213,0,3,1,when the pussi so good you forget to pull out,1,0
20214,0,3,1,shut the fuck up dumb bitch,1,0
20215,0,0,0,there will be track sweep dure thi yellow,0,0
20216,0,1,0,okay okay but tran bird,0,0
20217,0,3,1,i hate a i do not text first type bitch,1,0
20218,0,3,1,squad up bitch nigga,1,0
20219,0,3,1,i fuck ur bitch after i got bingo,1,0
20220,0,3,1,damn girl that pussi talkin i am keel over nigga,1,0
20221,1,2,1,ridin round blowin loud fuck hoe by the crowd lil rees vers on my lil nigga is a str8 hip hop classic,1,0
20222,0,3,1,these thot keep say all nigga want is pussywel bitch wtf els doe your broke non cook ass have to off,1,0
20223,0,3,1,1 smh yoo what a fuckin ego bust pussi,1,0
20224,0,1,0,alabama is overr thi yr the last 2 week ha shown too mani chink in their armor wv gave them hell too,0,0
20225,2,0,2,you are trashm,0,1
20226,0,3,1,it is all they know you bitch never go to b happi follow these social site,1,0
20227,0,4,1,you want a hot bodi you want a bugatti you better be born into wealth bitch,1,0
20228,0,2,1,possum a hoe,1,0
20229,0,3,1,what you still do up my nig,1,0
20230,0,0,0,i want to eat weed browni but then i ask my self if i realli want to spend countless hour watch a documentari on sea tu,0,0
20231,0,5,1,i wish they made a hoe fax id be like show me the hoe fax befor date a girl,1,0
20232,1,2,1,bitch will fuck a nigga with money know he are not buy her shit but will not fuck a broke nigga that would give her hi,1,0
20233,0,3,1,i am realli chill i talk to everyon i am far from be a stuck up bitch,1,0
20234,0,6,1,you use to be the shit but now you are not shit bitch,1,0
20235,1,2,1,he is a beaner not a nigga,1,0
20236,1,2,1,some these bitch got birkin and do not even have car on the island let alon furnitur,1,0
20237,0,3,1,where did you get the beauti scar tough guy eat pussi scarfac,1,0
20238,0,3,1,jen bitch daquan drop your kid off todaykeisha bitch i do not got kidsjen not no more bitch i swallow them,1,0
20239,0,3,1,gt these bitch,1,0
20240,0,3,1,these hoe got no chill,1,0
20241,0,3,1,like when you are a hoe how do you sleep at night,1,0
20242,0,0,0,updat collegian dress as yellow teletubbi will face charg for breakin theft of chines food leftov,0,0
20243,0,3,1,icepick punk bitch blood in the mosh pit,1,0
20244,0,1,0,when i throw away paperbal perfectli into the trash can,0,0
20245,1,2,1,somebodi find thi bitch fuck her she are not had no good dick fuck with thi fat nigga,1,0
20246,0,9,1,bad bitch get in free night at weeni hut jr,1,0
20247,0,3,1,hoe on my jitterbug,1,0
20248,0,3,1,need a bad bitch who know how 2 treat a pokemon master right,1,0
20249,1,2,1,that bitch are not loyal,1,0
20250,0,3,1,i have never scream so much like a littl bitch just from a fuck video game i am leav eah iggby,1,0
20251,0,2,1,charl manson fiance will have a difficult time plan their honeymoon charli can not surf,1,0
20252,3,0,2,fuck you say bitch i will kill you,0,1
20253,0,3,1,bitch hang in the salti spatoon tweetin y can not i find a good guy,1,0
20254,0,2,1,you guy are all the best love you nig nog indyfam,1,0
20255,1,2,1,recent studi have shown that ur a lil bitch,1,0
20256,0,3,1,happi teen wolf here is me with get readi to bitch slap a berzerk,1,0
20257,0,3,1,merri christma everyon unless you are a fuck bitch then liter just go,1,0
20258,0,1,0,how much coke did charli sheen do enough to kill two and a half men i guess,0,0
20259,0,3,1,fixitjesu thi bitch is the nugget fill at mcdonald,1,0
20260,0,3,1,claw that ass when you see that bitch who wa talkin shit on twitter in public,1,0
20261,2,1,2,one two three four how mani nigger are in my store,0,1
20262,1,2,1,thi is the life nigger,1,0
20263,0,3,1,did that bitch ever get out of ludacriss way,1,0
20264,0,6,1,what bitch tri to kill kendrick lamar vibe,1,0
20265,1,2,1,bitch ass nigga squar up,1,0
20266,2,0,2,california biggest retard do not forget about holi who just releas an amaz ep,0,1
20267,1,2,1,nigger a fulli grown niglet,1,0
20268,0,6,1,ur typic twitter hoe,1,0
20269,3,0,2,1 2 3 4 how mani nigger are in my store i knooooooow your steal,0,1
20270,0,0,0,on thi usmnt day 2014 the yank advanc out of the groupofdeath despit a 01 loss to ger,0,0
20271,0,3,1,i do not know whi i go on that pancak face bitch twitter she get me tight everi time,1,0
20272,0,3,1,my bodi thought we would get an extra hr sleep but my brain decid to wake up 2 hr earlier my brain a bitch,1,0
20273,1,0,0,charli rangel on gop they believ slaveri is not over rangel is a flagrant tax evad and racist,0,0
20274,2,1,2,if i wa obama id call a press confer slit joe biden neck on live tv just 2 show these cracker i mean busi,0,1
20275,0,3,1,thank you oneaday for make your vitamin the size of a fuck twinki i love give myself the heimlich maneuv everi mo,1,0
20276,1,2,1,none of my bitch judg me they love me do not think they would like me if i wa ani other way,1,0
20277,0,3,1,bitch be like but still be in everybodi busi,1,0
20278,0,3,1,some girl be use halloween as an excus to act like hoe and get away with it smh,1,0
20279,0,3,1,i are not go to text first cu pride bitch,1,0
20280,0,3,1,if we date you do not even got to worri bout me talk to other hoe cu i are not got ani,1,0
20281,0,3,1,she said i want a man who can pick me up dure sex bitch you lucki i pick you up at all ga price high as hell,1,0
20282,0,3,1,side hoe let us make us offici me,1,0
20283,0,3,1,did that bitch from frozen ever let it go,1,0
20284,0,3,1,did those bitch from frozen ever build a snowman,1,0
20285,0,0,0,draya realli out catch a tan while her son look out the window like the ikea monkey while everybodi trick or treati,0,0
20286,1,2,1,my type a bitch lmao yass,1,0
20287,0,3,1,girl go talk to your other hoe game too strong,1,0
20288,1,2,1,we live in a world full of unloy hoe ugli nigga ask for hug,1,0
20289,0,3,1,when you with yo main bitch and you see yo side bitch in public,1,0
20290,0,3,1,in other news your bitch cook for me,1,0
20291,0,0,0,flappi bird is take over my life i can hear the bird crash everi time someth goe wrong,0,0
20292,0,9,1,thi bitch got the itun term and condit tattoo on her,1,0
20293,0,1,0,sen harri reid list all the thing republican have block in the senat via he is ho,0,0
20294,0,0,0,well we sure as heck know how to read i am read the trash right now and almost everyth i have heard on the web,0,0
20295,0,3,1,suck my duckthot lol look like ur autocorrect chang dick to ducki meant what i said bitch,1,0
20296,1,2,1,6 god by drake is trash thank you,1,0
20297,2,1,2,black girl have never been into me i guess becaus i do not call them hoe sell drug or shoot nigga of well,0,1
20298,0,3,1,you all boyz wa fri fuck dat pussi nigga in the blue doe,1,0
20299,0,3,1,predict obama will leav the democrat parti in shambl oh gosh i hope so payback realli is a bitch,1,0
20300,0,2,1,mean girl are just honest bitch truth,1,0
20301,0,1,0,which world cup team are jihadi root for,0,0
20302,0,3,1,everyon alway say girl are realli bitchi no some boy are fuck inconsider bitchi cunt it is actual disgu,1,0
20303,0,0,0,china bird flu outbreak 3 good sign 3 bad sign and 3 veri bad sign,0,0
20304,1,2,1,ane is a cunt,1,0
20305,0,3,1,whi you all hoe in such a hurri to be singl mother,1,0
20306,0,3,1,fake bitch hey girl me,1,0
20307,0,0,0,just me or are there a lot of tweet from media tonight about elect night food for the record chees cracker,0,0
20308,0,0,0,last thought befor bed in 92 we had a mock elect in 3rd grade and i vote for perot mayb i relat to hi rea,0,0
20309,0,3,1,pussi pussi pussi i smell ya frum bout a mile away,1,0
20310,0,3,1,i have 0 hoe lmfao,1,0
20311,0,3,1,too mani bitch is shadi,1,0
20312,0,3,1,got dhem hoe,1,0
20313,1,2,1,nigga are not shit but hoe with dick,1,0
20314,0,0,0,charli wear the do not tread on me flag pin everi dem should show up in congress in 2015 wear that,0,0
20315,0,1,0,onc i get a cold beer in my hand there are not no mistakin who i am i can not hide my redneck side,0,0
20316,0,3,1,shout out to all you girl that wear those holi cross leg but got a pussi that is full of sin,1,0
20317,0,6,1,rais asia that lil bitch could danc bruh,1,0
20318,1,2,1,lmfao hick,1,0
20319,0,3,1,i love bad bitch that is my fuckin problem,1,0
20320,1,2,1,ratchet hoe wear flip flop that curl up and turn black like soul of slave walk in them,1,0
20321,0,3,1,yo girl pussi stank thi tweet stink there is no suck thing as a faith bitch in washin,1,0
20322,0,0,0,even shorter charli sheen your move mel gibson,0,0
20323,0,3,1,nigga mess with the wrong bitch,1,0
20324,0,3,1,steal your bitch,1,0
20325,3,0,2,no you stupid redneck anim husbandri doe not mean you can get hitch to your blue tick hound misti,0,1
20326,0,3,1,big booti bitch with ass tit,1,0
20327,0,2,1,i use the word cunt veri loos,1,0
20328,0,3,1,current take over ur bitch brain with my creativ and wierd,1,0
20329,0,0,0,on the east coast there is color hair everywher thi must be the sweetest wave ever,0,0
20330,0,3,1,respect the man with vision and a gang of bitch to follow it,1,0
20331,0,3,1,share your feel but if iss some hoe shit keep it to yourself,1,0
20332,0,3,1,woke up sleazi i am bout to make thi day my bitch,1,0
20333,0,0,0,my chines social media feed is in total hysteria over the onset of bird flu recent dead pig in the river in shang,0,0
20334,1,2,1,fuck you up fuck skank ass cunt,1,0
20335,0,3,1,huntley high school is the most retard high school ever,1,0
20336,0,3,1,thi bitch tri to give my dick a hickey,1,0
20337,0,3,1,am i wrong fa laughin at dem nicca on 1st 48 who be cryin n the interrog roomhel noooopussi ass n,1,0
20338,0,3,1,i did use to buy 2 tee n wear both dem bitch at the same timelam ass lol,1,0
20339,1,2,1,i am steadi hearin bout these suppos to be tuff street nicca gettin fuccd n dey ass smh gay boyssmh sad,1,0
20340,0,3,1,they are not een kno i wa in that bitch,1,0
20341,0,6,1,when you are stress over someon then realiz you got hoe,1,0
20342,1,5,1,enough with the mind fuck and pass me the fuck nacho cunt,1,0
20343,0,3,1,if you do not give your bf head you are a lame bitch and he is probabl cheat on you with a bitch the suck hi shit dr,1,0
20344,0,2,1,musicthatdoesntmatch these hoe are not loyal,1,0
20345,1,2,1,onli southern know the differ between redneck and white trash,1,0
20346,0,0,0,let us go yanke,0,0
20347,0,3,1,a hoe is cool with be unclaim and kept on the low so that peopl do not call her what she is a hoe,1,0
20348,0,0,0,gov rick scott refus to debat charli crist becaus of a small fan,0,0
20349,0,0,0,new avi thank to b oreo,0,0
20350,0,3,1,whatev no matter how mani time kid fuck me over i will never becom i pussi i promis you that,1,0
20351,0,6,1,onli real bitch suck dick,1,0
20352,0,3,1,do not be 32 on here and say all my friend and everyon i know ha a babi well bitch life,1,0
20353,0,5,1,shoutout to that niggah go follow,1,0
20354,0,3,1,rememb that one bitch ass you ate out last week,1,0
20355,0,3,1,lmao niggah thi is twitter my kenosha bitch can not be train like my florida bitch,1,0
20356,0,3,1,thi niggah wa trip over everybodi,1,0
20357,0,3,1,damn my niggah side bitch got him make her a sandwich,1,0
20358,0,3,1,free my niggah,1,0
20359,1,5,1,i ask what is the definit of a preppi white girl and thi niggah said starbuck,1,0
20360,0,6,1,i took yo job bitch,1,0
20361,1,5,1,nooo i left my paper in the basement n my niggah get some cake down there,1,0
20362,2,1,2,the way thi niggah just flinch at thi movi wa priceless,0,1
20363,0,6,1,thi niggah said her lip dri ass hell lmao,1,0
20364,0,3,1,to that cunt who said she will not ppl who use foul languag becaus it lack intellig bitch let me introduc y,1,0
20365,0,3,1,yung nation riot still bump that hoe,1,0
20366,0,9,1,damn where you on hous arrest at yup in tht bitch like,1,0
20367,0,6,1,all you all bitch corni lolrt,1,0
20368,0,9,1,lol the thirst be so real on di bitch,1,0
20369,0,3,1,well i just got conform that is your bodi count is five or abov it is high and you a hoe,1,0
20370,0,6,1,iont like you all alway talk not even tryna be funni thou rn bitch i do,1,0
20371,0,3,1,9 10 now you are have my twin 7 8 get that pussi ate you,1,0
20372,0,3,1,we all know dumb bitch like thi,1,0
20373,0,3,1,multi till i die bitch believ that,1,0
20374,0,0,0,feel the crisp fall wind spin around me and watch the color leav fall like rainbow color raindrop slowli,0,0
20375,0,3,1,can not turn a hoe into a housewif,1,0
20376,1,2,1,i am trynna find me a wifey type not a hoe type,1,0
20377,0,6,1,i want subway cooki dem bitch do sound good rn,1,0
20378,0,3,1,not spare no hoe,1,0
20379,0,3,1,you can definit tell who is a who are by what bitch wear when it is slightli warm out,1,0
20380,0,3,1,if i wa to realli be straight bold bitch will hate me man,1,0
20381,0,3,1,you are a littl bitch and i am straight up rude,1,0
20382,0,3,1,you hoe are lost,1,0
20383,0,3,1,a mexican bitch better win the crown nuestrabellezalatina,1,0
20384,0,3,1,dawg pet peev is find out a cute guy ha hoe i automat lose interest i do not compet,1,0
20385,0,0,0,chest tattoo on femal are trash,0,0
20386,0,3,1,lol imma start hand out guid manual becaus you bitch want to be me so bad,1,0
20387,0,3,1,i will fuck a bitch real quick,1,0
20388,1,2,1,some of you all hoe can spend 300 on bundl have a mk purs with a match wallet have your nail done but do not ev,1,0
20389,0,6,1,1 good girl is worth 1000 bitch peopl still fail to realiz that,1,0
20390,0,2,1,blaxican,1,0
20391,0,3,1,i let these bitch talk that is just free promot,1,0
20392,0,3,1,the street are not go no where these hoe for everybodi when you got someon real you hold on to them,1,0
20393,0,3,1,you do not want to play csgo you are a bitch no i will not play fuck leagu of legend that game is shit i,1,0
20394,0,3,1,it funni when slut say you just mad becaus i am 100 real it like no bitch swerv cuz you actual about 65 water gtfo,1,0
20395,0,3,1,you a 10 on the ph scale mayb becaus you basic hoe,1,0
20396,1,2,1,ugli bitch prolli so cockey she lookin at the dick and ball up close at the same time while suckin at the same time,1,0
20397,0,0,0,who is to blame for the yanke underperform thi year the ump manag the ebola outbreakhow bout the player,0,0
20398,0,3,1,when you realiz you got no hoe,1,0
20399,0,6,1,smoke wit a bitch in nap and let her play music i bet 100 she turn on boosi or some slow shit real shit,1,0
20400,0,3,1,and fell in love with pussi he never even got,1,0
20401,0,3,1,i be likefuck here come the 5obe cool sonman fuck bitch ass,1,0
20402,0,6,1,i bitch about unnecessari thing lol,1,0
20403,0,3,1,obama a bitch,1,0
20404,0,6,1,whi is arizona hot as hell and then liter 5 minut later it is fuckin hurrican katrina up in thi bitch,1,0
20405,0,3,1,i wa head first everi time for you but now i am pussi,1,0
20406,1,2,1,fck all you hoe catch a grip,1,0
20407,1,2,1,damn babe sike forev fuck with basic bitch,1,0
20408,0,3,1,had a crush on a bitch with a man i tri to show her that i could treat her better but i never had no luck,1,0
20409,0,3,1,dick will have bitch sell their own mother soul inconsist dick at that dick that they know is not stay,1,0
20410,0,3,1,you all virgo bitch got to chill think you all beyonc,1,0
20411,1,2,1,wtf he peed on thi bitch i will cut hi shit,1,0
20412,0,3,1,these hoe are not loyal,1,0
20413,0,3,1,i sent that bitch a smiley face bitch love smiley face,1,0
20414,0,3,1,if you are not never had a pregnanc scare your pussi trash ladi professortrav,1,0
20415,0,3,1,fuck half the bitch at mount rainier i onli fuck wit a few,1,0
20416,0,3,1,if you know he ha a girlfriend do not be that littl bitch respect it and move on,1,0
20417,0,3,1,you put my number on blocklist how can i stop thi convert them mf i will make all them hoe topless,1,0
20418,0,3,1,if rather fukk a bitch dat fukk eryday den fukk dat bitch who tri to hol n be a cold who are n da sheet i cnt een look at,1,0
20419,0,3,1,hoe tweet be like put that dick in my throat i will not choke then when you ask them about it they say it a song hoe wh,1,0
20420,1,2,1,becaus they are all fuck two year old act like i will not mind be tag bitch i will violat you,1,0
20421,0,2,1,free wop,1,0
20422,0,3,1,do not want a good girl hoe is hi choic,1,0
20423,0,3,1,she a hoe yearround yeezi taught me,1,0
20424,0,3,1,if a bitch say eeeeeee she a hoe,1,0
20425,1,2,1,miley cyru macklemor adam levin all got togeth n were like let us get the most retard fuck hair cut ever,1,0
20426,0,3,1,approach yo bitch like,1,0
20427,0,3,1,ppl from the uk go dumb hard when they curs they be like you shit cunt i be like dam cunt can not shit,1,0
20428,0,3,1,fuck you dude talk shit to my friend i will beat your ass bitch,1,0
20429,0,3,1,nah these bitch up harbor citi,1,0
20430,0,3,1,gabbi a bitch made jacki make the tea packet first,1,0
20431,0,3,1,gabbi a bitch turn on my xbox with her nasti foot,1,0
20432,0,3,1,who let gabbi get drunk off of her ass give that bitch breadbitch love bread,1,0
20433,0,3,1,fuck a bitch and think of me,1,0
20434,1,2,1,just a bunch of redneck hammer for three straight day,1,0
20435,0,3,1,build a dresser realli make me crave an ice cold glass of pussi am i right dude,1,0
20436,2,1,2,you are a fuck queer,0,1
20437,0,1,0,the trash gener,0,0
20438,0,0,0,where are all the thinkpiec on whi kid call themselv trash and garbag these day,0,0
20439,0,3,1,you need to at least not be a bitch 127 to date me,1,0
20440,0,3,1,i immedi becom the biggest bitch when i am sick like i just need to be taken care of lmao,1,0
20441,0,3,1,there no such thing as too much pussi,1,0
20442,0,3,1,all i ever ask for wa patienc patienc pussi but mostli patienc,1,0
20443,0,3,1,you can not question snoop dogg he a og he told us not to love these hoe,1,0
20444,0,3,1,full retard nar blame slow april sale on winter weather,1,0
20445,0,0,0,from a tdd pov linux is just a mock for the kernel of the gnuhurd system,0,0
20446,0,1,0,if you are go to trash talk my pierc do not say it in front of my best friend,0,0
20447,0,3,1,eloqu state god i hate tom coughlin old ass fuckboy ass geriatr ass pussi ass bitch,1,0
20448,0,6,1,and pass that bitch,1,0
20449,0,3,1,if one of your follow sell pussi but hop on twitter like they got all the moral and class,1,0
20450,1,2,1,if you fuck a bitch that fuck everi nigga in your state,1,0
20451,1,2,1,to spam thi bitch ass nigga migo,1,0
20452,0,0,0,what got me into basebal well onli a coupl more day till all these legend will be retir core4 yanke,0,0
20453,4,0,2,commenc carpet bomb all iraq soldier in thi video execut by jihadi from tuni,0,1
20454,0,3,1,you pussi whip for onli follow tho,1,0
20455,0,3,1,i wonder how much pussi justin bieber get,1,0
20456,2,1,2,in your own shit now pussi what a joke you would end up just like all the rest no show chicken shit mother fucker,0,1
20457,1,2,1,if you agreenorthkorea say barackobama look likea monkey who belong in an african zoo rofl,1,0
20458,0,0,0,thank you captain it will never be the same jeter2,0,0
20459,0,3,1,raaaayciss bitch michel obama africanamerican should vote for democrat via,1,0
20460,0,3,1,rack citi bitch,1,0
20461,0,2,1,rais round real nicca no decoy,1,0
20462,0,3,1,ralli sound good af but ion have no hoe so we can not take that ride,1,0
20463,0,3,1,rambo bout to flex on these hoe,1,0
20464,0,0,0,ram too laker as a whole is trash jordan hill is trash play davi and randl more,0,0
20465,0,3,1,ran here from my hous too i am kind of retard lol,1,0
20466,1,2,1,rand went full retard some time ago is not play the game he is just retard,1,0
20467,1,2,1,rap bitch prolli scare of remi ma lol,1,0
20468,0,3,1,rape a ho ben lol,1,0
20469,0,3,1,ratchet lol ass lol bitch,1,0
20470,2,1,2,raunchi ass hoe,0,1
20471,0,3,1,raunchi ass to pussi action with sakurako offer up her hole forus,1,0
20472,0,0,0,ravioli stuf wit lobster nd a nice stuf clam eat betterthanamobst,0,0
20473,0,3,1,ray rice bitch,1,0
20474,0,9,1,ray rice is a bitch hi wife is stupid for stay by hi side,1,0
20475,0,3,1,ray rice had that bitch of the xan and the lean all in one punch,1,0
20476,0,1,0,re alexand skarsgard my roommat ha declar he is a sexi albino lizard i do not know how that is sexi but it kind of is,0,0
20477,0,0,0,reaaallli wish i had more milk for oreo lol,0,0
20478,0,2,1,read the ut sexual assault case take me back 2 collegei will never forget d walk would say do not run train on them hoesstraight troubl,1,0
20479,0,3,1,readi to bounc out di bitch,1,0
20480,0,0,0,readi to go get my fri oreo,0,0
20481,1,2,1,real nigga and bad bitch have 2 thing in common you are both ignor as fuck neither of you know that you are king and queen,1,0
20482,0,0,0,real basketbal player get disappoint when they throw someth in the trash can and miss,0,0
20483,0,2,1,real bitch who realli hungri will not be out here argu with bitch on twitter straight flexin,1,0
20484,0,3,1,real love hard to find when these bitch tri to fake it with me,1,0
20485,0,3,1,real nicca relat fuk nicca perpetr,1,0
20486,0,3,1,real nigga need a real bitch just somebodi i can chill with,1,0
20487,0,3,1,real nigga let real bitch come,1,0
20488,0,3,1,real nigga let real bitch cum first,1,0
20489,1,5,1,real nigga speak bitch you better listen,1,0
20490,1,2,1,real nigga treat me with respect and you are a pussi nigga,1,0
20491,1,2,1,real nig uck with me and i do not give a uck who do not,1,0
20492,0,3,1,real shit now if the bitch want some grape or someth that is differ,1,0
20493,0,3,1,real shit i love eat pussi,1,0
20494,0,3,1,real talk i realli are not fulli trust a bitch sinc instagram and twitter becam popular,1,0
20495,0,0,0,real talk not be bye or nothin the whole nfc south glad bag trash thi year none of the team have a chanc make it to the playoff,0,0
20496,0,2,1,realli barnicl oj or anthoni weiner mj is a clown show for teabagg and the rich come on msnbc do you want good rate morningjo,1,0
20497,0,3,1,realli are not nuttin to cut that bitch off,1,0
20498,0,3,1,realli bitch,1,0
20499,0,3,1,realli bitch no,1,0
20500,0,1,0,realli crave my arroz con pollo y habichuela right now,0,0
20501,0,0,0,realli tempt to let out the redneck side of my drink a lot of beer and sing some countri karaok,0,0
20502,0,3,1,realli want to go bike downtown the current lack of sunglass not cool not happi prepar the bitch face,1,0
20503,0,2,1,realli 3 hour to find paper work is retard tarrant counti court suck wasteoftim,1,0
20504,0,0,0,reaper drone pinpoint jihadi john via,0,0
20505,0,6,1,reathi phone jump out the gym fix to cut thi bitch off,1,0
20506,0,3,1,reathi scare thenna bitch,1,0
