,title,text,label,succ,meta,user,mentions,prev
1379,Fury as feminist blames toddler alligator death on white 'entitlement',"But please, you're insulting animals.",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",jmgandolfo,@conservogop,DEMS are such clueless and useless animals.
1380,Fury as feminist blames toddler alligator death on white 'entitlement',"When the black child fell into the gorilla cage ... and the gorilla was shot to save the boy ... many people signed a petition to have the mom prosecuted for failing to watch her child. Here an alligator eats a white child ... and there are signs everywhere telling people not to go in the water ... but there are no petitions being signed asking for the boy's dad to be prosecuted. That's the issue .... black people should be condemned ... white people are ""privileged"" and get a pass and sympathy. For those of you pretending it is otherwise... oh well, you can always be part of the problem instead of part of the solution.",0,I take it you're femme_esq?,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",karvictho,,
1381,Fury as feminist blames toddler alligator death on white 'entitlement',"Karvictho; first off the boy didn't ""fall"" into the Gorilla area - he CLIMBED in! Second, he told his Momma he wanted to go in prior to escaping into the pit! And both Mom and Dad were right next to him but were distracted taking photos! Third off, various stories as to if the Dad was there or not, but he was there. So that boy had 2 parents and 2 siblings old enough to watch over him but ALL were too occupied on Social media to bother watching this lil boy that had to.d his parents that he wanted to climb in!! These deaths have NOTHING at all do with Racism, nor ""White Privileges""!! Grow up! Pull up your pants, stop looting your hood and then blah the about not having anything good in your neighborhood! Oh, and BTW, they too could have gone to Disney and gotten their kid eaten by a Gator! They take Food Stamps there ya know!!",1,"I kind of think you fail to see the real picture: Black child is alive while the white child is dead. This is not racial, it is about life and death.","A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",toorotten,,
1382,Fury as feminist blames toddler alligator death on white 'entitlement',"The sign said no swimming and BTW all black people do not live in the hood and there are 45.2% of White Privileged, victims on welfare vs 25.7% of Black hood living, drug selling thugs according to the US Department of Agricultural 2015 report ijs",0,"Please tell me if I I'm getting this right: the US Department of Agriculture states that 45.2% of welfare recipients are ""white privilege victims?""","A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",opsl2407,,
1383,Fury as feminist blames toddler alligator death on white 'entitlement',"Please tell me if I I'm getting this right: the US Department of Agriculture states that 45.2% of welfare recipients are ""white privilege victims?""",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",Jayliam,@opsl2407,"The sign said no swimming and BTW all black people do not live in the hood and there are 45.2% of White Privileged, victims on welfare vs 25.7% of Black hood living, drug selling thugs according to the US Department of Agricultural 2015 report ijs"
1384,Fury as feminist blames toddler alligator death on white 'entitlement',"I kind of think you fail to see the real picture: Black child is alive while the white child is dead. This is not racial, it is about life and death.",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",hansdelbrucke,@toorotten,"Karvictho; first off the boy didn't ""fall"" into the Gorilla area - he CLIMBED in! Second, he told his Momma he wanted to go in prior to escaping into the pit! And both Mom and Dad were right next to him but were distracted taking photos! Third off, various stories as to if the Dad was there or not, but he was there. So that boy had 2 parents and 2 siblings old enough to watch over him but ALL were too occupied on Social media to bother watching this lil boy that had to.d his parents that he wanted to climb in!! These deaths have NOTHING at all do with Racism, nor ""White Privileges""!! Grow up! Pull up your pants, stop looting your hood and then blah the about not having anything good in your neighborhood! Oh, and BTW, they too could have gone to Disney and gotten their kid eaten by a Gator! They take Food Stamps there ya know!!"
1385,Fury as feminist blames toddler alligator death on white 'entitlement',I take it you're femme_esq?,0,Who would want them?,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",ClownsToTheLeftOfMeJokersToTheRight,@karvictho,"When the black child fell into the gorilla cage ... and the gorilla was shot to save the boy ... many people signed a petition to have the mom prosecuted for failing to watch her child. Here an alligator eats a white child ... and there are signs everywhere telling people not to go in the water ... but there are no petitions being signed asking for the boy's dad to be prosecuted. That's the issue .... black people should be condemned ... white people are ""privileged"" and get a pass and sympathy. For those of you pretending it is otherwise... oh well, you can always be part of the problem instead of part of the solution."
1386,Fury as feminist blames toddler alligator death on white 'entitlement',deiw @karvictho you are a part of the problem,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",ynna,,
1387,Fury as feminist blames toddler alligator death on white 'entitlement',People like YOU are the problem!,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",mikejoann,@karvictho,"When the black child fell into the gorilla cage ... and the gorilla was shot to save the boy ... many people signed a petition to have the mom prosecuted for failing to watch her child. Here an alligator eats a white child ... and there are signs everywhere telling people not to go in the water ... but there are no petitions being signed asking for the boy's dad to be prosecuted. That's the issue .... black people should be condemned ... white people are ""privileged"" and get a pass and sympathy. For those of you pretending it is otherwise... oh well, you can always be part of the problem instead of part of the solution."
1388,Fury as feminist blames toddler alligator death on white 'entitlement',Maybe the family in Florida got more sympathy because their child was killed. I agree that the Chicago family was unnecessarily maligned.,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",yakageddon,@karvictho,"When the black child fell into the gorilla cage ... and the gorilla was shot to save the boy ... many people signed a petition to have the mom prosecuted for failing to watch her child. Here an alligator eats a white child ... and there are signs everywhere telling people not to go in the water ... but there are no petitions being signed asking for the boy's dad to be prosecuted. That's the issue .... black people should be condemned ... white people are ""privileged"" and get a pass and sympathy. For those of you pretending it is otherwise... oh well, you can always be part of the problem instead of part of the solution."
1389,Fury as feminist blames toddler alligator death on white 'entitlement',"There are many people who are mad at the white parents. They shrugged off the sign and decided to go into the water. The water could have had bacteria or amebas or some other danger. The gorilla enclosure was a clear hazard, and as every parent knows kids are quick.",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",Steve111111,,
1390,Fury as feminist blames toddler alligator death on white 'entitlement',"If you wish to start a petition to go after them for reckless endangerment. I'm in! However, fighting an alligator with your bare hands as your son is being dragged under by a large animal might be enough. Same with being helpless to fend off a large gorilla as your son is dragged around. The gorilla lawsuit went nowhere because it was an accident. Wait, didn't both families get go fund me pages",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",Steve111111,,
1391,Fury as feminist blames toddler alligator death on white 'entitlement',"Maybe, it was a bunch of people mad that a rare gorilla was shot, and people could care less about a gator. I guess everything I see isn't about race. Conformation bias is something we all should learn about.",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",Steve111111,,
1392,Fury as feminist blames toddler alligator death on white 'entitlement',"It is otherwise: you live in a fantasy world. The problem is people like you and Ms Snarth, the current President, the ""reverends"" (Al and Jesse), every liberal-socialist, etc. etc. who think that everything is about ""phobia"", ""hate"" and ""race"". Because of the first amendment, your ability to spout the foul libelous statements and baseless accusations is protected. Because of the first amendment, you're going to have to learn to let those who disagree with you continue to disagree. Tragedies happen. Sometimes by our own inattention, and sometimes with no warning or ability to prevent them. When no crime is committed, then those involved in the tragedy should be left alone to grieve.",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",RecognizeTheTruth,@karvictho,"When the black child fell into the gorilla cage ... and the gorilla was shot to save the boy ... many people signed a petition to have the mom prosecuted for failing to watch her child. Here an alligator eats a white child ... and there are signs everywhere telling people not to go in the water ... but there are no petitions being signed asking for the boy's dad to be prosecuted. That's the issue .... black people should be condemned ... white people are ""privileged"" and get a pass and sympathy. For those of you pretending it is otherwise... oh well, you can always be part of the problem instead of part of the solution."
1393,Fury as feminist blames toddler alligator death on white 'entitlement',"Considering the fact that I'll never be black, I suppose I'll have to settle for being part of the solution.",1,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",CurbYerLib,@karvictho,"When the black child fell into the gorilla cage ... and the gorilla was shot to save the boy ... many people signed a petition to have the mom prosecuted for failing to watch her child. Here an alligator eats a white child ... and there are signs everywhere telling people not to go in the water ... but there are no petitions being signed asking for the boy's dad to be prosecuted. That's the issue .... black people should be condemned ... white people are ""privileged"" and get a pass and sympathy. For those of you pretending it is otherwise... oh well, you can always be part of the problem instead of part of the solution."
1394,Fury as feminist blames toddler alligator death on white 'entitlement',"However, it is YOU that is ""part of the problem"" (in fact, a very LARGE part of the problem)... carrying and spreading your venomous hatred of the human race, and especially ""whites. And it would indeed be for the same tragedy that befell this little ""white"" boy to befall YOU, that would be a much to be desired (and quite poetic) ""part of the solution"".",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",jmgandolfo,@karvictho,"When the black child fell into the gorilla cage ... and the gorilla was shot to save the boy ... many people signed a petition to have the mom prosecuted for failing to watch her child. Here an alligator eats a white child ... and there are signs everywhere telling people not to go in the water ... but there are no petitions being signed asking for the boy's dad to be prosecuted. That's the issue .... black people should be condemned ... white people are ""privileged"" and get a pass and sympathy. For those of you pretending it is otherwise... oh well, you can always be part of the problem instead of part of the solution."
1395,Fury as feminist blames toddler alligator death on white 'entitlement',someone needs a brain transplant!,0,I believe all of her organs could be of better use to others in need.,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",JDmd,,
1396,Fury as feminist blames toddler alligator death on white 'entitlement',I believe all of her organs could be of better use to others in need.,0,Who would want them?,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",ClownsToTheLeftOfMeJokersToTheRight,@JDmd,someone needs a brain transplant!
1397,Fury as feminist blames toddler alligator death on white 'entitlement',Who would want them?,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",jmgandolfo,@ClownsToTheLeftOfMeJokersToTheRight @JDmd,I take it you're femme_esq?
1398,Fury as feminist blames toddler alligator death on white 'entitlement',Far better a brain removal... the ISIS way.,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",jmgandolfo,@JDmd,someone needs a brain transplant!
1399,Fury as feminist blames toddler alligator death on white 'entitlement',Dumber than a box of rocks racist and it is an insult to the box of rocks to use them as a comparison.,0,INDEED,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",TexasBlonde51,,
1400,Fury as feminist blames toddler alligator death on white 'entitlement',INDEED,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",jmgandolfo,@TexasBlonde51,Dumber than a box of rocks racist and it is an insult to the box of rocks to use them as a comparison.
1401,Fury as feminist blames toddler alligator death on white 'entitlement',"this nut job married a Givonna Long, google this name to see what a prize she married",0,"How do you know this? Then she would be the ""Olivia St. Clair"" part?","A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",johnwiec,,
1402,Fury as feminist blames toddler alligator death on white 'entitlement',"How do you know this? Then she would be the ""Olivia St. Clair"" part?",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",jmgandolfo,@johnwiec,"this nut job married a Givonna Long, google this name to see what a prize she married"
1403,Fury as feminist blames toddler alligator death on white 'entitlement',When does it become ok to take the trash like this out,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",RustySchakelford,,
1404,Fury as feminist blames toddler alligator death on white 'entitlement',"Chicago, Lawyer, Liberal.................the Gator would have gotten diarrhea or spat her out. JMO",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",CSmailliw,,
1405,Fury as feminist blames toddler alligator death on white 'entitlement',"Talk about ""Racist!",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",Jerricho,,
1406,Fury as feminist blames toddler alligator death on white 'entitlement',"Hey liberals are you watching this? One of your own spewing venom toward an innocent little 2 year old. Makes some of you proud, I'm sure. With hatred like this circulating on the internet it's little wonder we, as a nation, have lost our moral compass.",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",montanabelle,,
1407,Fury as feminist blames toddler alligator death on white 'entitlement',"I'm also curious. Why would the dad allow the child any where near the water that said ""No Swimming"". Forget about the bottom of the water having some type problem. It was Florida. Gators can asset water in families pools. So there in open land when that sign would have made any parent more cautious. That Gator laid in wait for that innocent little boy and did what an Alligator known to do. Strike very fast and drag under water. So sad for the family, that I am. The Father will never ever forgive himself. So I really don't think pointing fingers really makes a different at this point. He was the one at the time walking with his Son and that very sad tragic thing happen and that will always be his final remembrance of his child. So heart breaking.",0,and yet here you are doing just that pointing fingers,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",Hunneyblonde,,
1408,Fury as feminist blames toddler alligator death on white 'entitlement',and yet here you are doing just that pointing fingers,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",RustySchakelford,@Hunneyblonde,"I'm also curious. Why would the dad allow the child any where near the water that said ""No Swimming"". Forget about the bottom of the water having some type problem. It was Florida. Gators can asset water in families pools. So there in open land when that sign would have made any parent more cautious. That Gator laid in wait for that innocent little boy and did what an Alligator known to do. Strike very fast and drag under water. So sad for the family, that I am. The Father will never ever forgive himself. So I really don't think pointing fingers really makes a different at this point. He was the one at the time walking with his Son and that very sad tragic thing happen and that will always be his final remembrance of his child. So heart breaking."
1409,Fury as feminist blames toddler alligator death on white 'entitlement',"Technically they were in compliance with the signs as neither one was swimming. There are thousands of places around the gulf coast that say no swimming and like these signs they are permanent. Sometimes it's as simple as tree stumps being removed to make, as in this case, a man made lake. The owners don't want people hurt on the remaining stumps until they have rotted away. They walked together on a beach and the little boy was in less than 12"" of water. Now if the signs that were posted would have said ""DANGER ALLIGATORS IN WATER"" I could see how you might have a point. However, you do not.",0,"Neither does she seem to have a brain, a heart or a soul. Check out the profile photo. Yeah, some ""Honeyblonde"", huh? SMH","A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",Lngrn36,@Hunneyblonde,"I'm also curious. Why would the dad allow the child any where near the water that said ""No Swimming"". Forget about the bottom of the water having some type problem. It was Florida. Gators can asset water in families pools. So there in open land when that sign would have made any parent more cautious. That Gator laid in wait for that innocent little boy and did what an Alligator known to do. Strike very fast and drag under water. So sad for the family, that I am. The Father will never ever forgive himself. So I really don't think pointing fingers really makes a different at this point. He was the one at the time walking with his Son and that very sad tragic thing happen and that will always be his final remembrance of his child. So heart breaking."
1410,Fury as feminist blames toddler alligator death on white 'entitlement',"Neither does she seem to have a brain, a heart or a soul. Check out the profile photo. Yeah, some ""Honeyblonde"", huh? SMH",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",jmgandolfo,@Lngrn36,"Technically they were in compliance with the signs as neither one was swimming. There are thousands of places around the gulf coast that say no swimming and like these signs they are permanent. Sometimes it's as simple as tree stumps being removed to make, as in this case, a man made lake. The owners don't want people hurt on the remaining stumps until they have rotted away. They walked together on a beach and the little boy was in less than 12"" of water. Now if the signs that were posted would have said ""DANGER ALLIGATORS IN WATER"" I could see how you might have a point. However, you do not."
1411,Fury as feminist blames toddler alligator death on white 'entitlement',"seriously? Now I live in the South and if there is a public area that has ALLIGATORS we post signs that state that....Now if I am going to ""Disney"" I would NOT expect at a resort type hotel for there to be Gators and if there are they should POST that because someone from some Northern state on vacation is not thinking Gators unless they are at Animal Kingdom.....this is clearly the fault of the hotel not the parents....and it was an accident:An accident is an undesirable incidental and unplanned event that could have been prevented had circumstances leading up to the accident been recognized",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",FrancisP64,@Hunneyblonde,"I'm also curious. Why would the dad allow the child any where near the water that said ""No Swimming"". Forget about the bottom of the water having some type problem. It was Florida. Gators can asset water in families pools. So there in open land when that sign would have made any parent more cautious. That Gator laid in wait for that innocent little boy and did what an Alligator known to do. Strike very fast and drag under water. So sad for the family, that I am. The Father will never ever forgive himself. So I really don't think pointing fingers really makes a different at this point. He was the one at the time walking with his Son and that very sad tragic thing happen and that will always be his final remembrance of his child. So heart breaking."
1412,Fury as feminist blames toddler alligator death on white 'entitlement',American feminists are about as useful as soundless Velcro. Grew up with daddy issues no doubt.,1,"When daddy leaves mommy and kids, kids get daddy issues. It's traumatic for everyone!","A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",Wyerd,,
1413,Fury as feminist blames toddler alligator death on white 'entitlement',"When daddy leaves mommy and kids, kids get daddy issues. It's traumatic for everyone!",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",Americangrill,@Wyerd,American feminists are about as useful as soundless Velcro. Grew up with daddy issues no doubt.
1414,Fury as feminist blames toddler alligator death on white 'entitlement',So discriminating alligators chose their victims because they taste good or because they have good taste?,0,Apparently because of this white privilege deal...:/,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",ratherbefishing,,
1415,Fury as feminist blames toddler alligator death on white 'entitlement',Apparently because of this white privilege deal...:/,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",Americangrill,@ratherbefishing,Sorry Charlie - alligators want kids that taste good not the parents that have good taste (or sense).
1416,Fury as feminist blames toddler alligator death on white 'entitlement',"We really should sue the alligator for not complying with Florida and Federal EEOC (Equal Eating Opportunity Commission) rules as well as Affirmative Action and Diversity requirements. Wrong ""race"" (actually ethnicity, there is only one race), wrong gender, wrong education and income profile.",1,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",RecognizeTheTruth,@ratherbefishing,Sorry Charlie - alligators want kids that taste good not the parents that have good taste (or sense).
1417,Fury as feminist blames toddler alligator death on white 'entitlement',"sight to make eyes sore, could be a Hilary intern",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",twobitswerth,,
1418,Fury as feminist blames toddler alligator death on white 'entitlement',"I'd still rather take my chances at Disney rather than on the streets of Chicago, especially on weekends.",0,You have better odds with the alligators. The stats are up to 1847 shot. Probably be over 1900 after the weekend.,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",innocentlivlesmatter,,
1419,Fury as feminist blames toddler alligator death on white 'entitlement',You have better odds with the alligators. The stats are up to 1847 shot. Probably be over 1900 after the weekend.,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",VivianLee,@innocentlivlesmatter,"I'd still rather take my chances at Disney rather than on the streets of Chicago, especially on weekends."
1420,Fury as feminist blames toddler alligator death on white 'entitlement',Anyone wonder why this country and world is in such a mess. My condolences to the family.,0,"With so much evidence being piled higher and higher every day, I quit wondering long ago.","A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",iski,,
1421,Fury as feminist blames toddler alligator death on white 'entitlement',"With so much evidence being piled higher and higher every day, I quit wondering long ago.",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",jmgandolfo,@iski,Anyone wonder why this country and world is in such a mess. My condolences to the family.
1422,Fury as feminist blames toddler alligator death on white 'entitlement',Huh?,0,right?,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",MAD1905,,
1423,Fury as feminist blames toddler alligator death on white 'entitlement',right?,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",ClownsToTheLeftOfMeJokersToTheRight,@MAD1905,Huh?
1424,Fury as feminist blames toddler alligator death on white 'entitlement',"Brienne of Snarth Uncovered: Olivia St. Clair Long, aka Brienne of Snarth is an attorney who is employed by a Law Firm in Chicago, IL. A little digging on the internet reveals this woman's Hatred towards ""white privilege men"" This is a ugly example of a misguided human being... if I ever saw one, but nonetheless a stinking POS! Do a little digging and you will find some of the pieces that makes this woman tick. Check out who she is married to!",1,"nah, she's not worth another moment of my time.","A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",nastyazzpelosi,,
1425,Fury as feminist blames toddler alligator death on white 'entitlement',"nah, she's not worth another moment of my time.",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",Americangrill,@nastyazzpelosi,"Brienne of Snarth Uncovered: Olivia St. Clair Long, aka Brienne of Snarth is an attorney who is employed by a Law Firm in Chicago, IL. A little digging on the internet reveals this woman's Hatred towards ""white privilege men"" This is a ugly example of a misguided human being... if I ever saw one, but nonetheless a stinking POS! Do a little digging and you will find some of the pieces that makes this woman tick. Check out who she is married to!"
1426,Fury as feminist blames toddler alligator death on white 'entitlement',"Then again you can ask her ""How does a 2 year old get far enough away from the parent and close enough to get snatched by an alligator unsupervised in a huge public arena?"" Bad parenting maybe? Just asking, either way it is very sad.",0,I see you know zip about gators.,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",BanGee,,
1427,Fury as feminist blames toddler alligator death on white 'entitlement',"BanGee, how does one become so full of hate like you?",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",Toomuchsense,,
1428,Fury as feminist blames toddler alligator death on white 'entitlement',I see you know zip about gators.,0,Or anything else worth knowing.,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",doublellnfl,@BanGee,"Then again you can ask her ""How does a 2 year old get far enough away from the parent and close enough to get snatched by an alligator unsupervised in a huge public arena?"" Bad parenting maybe? Just asking, either way it is very sad."
1429,Fury as feminist blames toddler alligator death on white 'entitlement',Or anything else worth knowing.,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",jmgandolfo,@doublellnfl @BanGee,I see you know zip about gators.
1430,Fury as feminist blames toddler alligator death on white 'entitlement',Most people don't think about alligators in the pond when they are vacationing at Disney. I wonder why they didn't post a warning sign?,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",VivianLee,@BanGee,"Then again you can ask her ""How does a 2 year old get far enough away from the parent and close enough to get snatched by an alligator unsupervised in a huge public arena?"" Bad parenting maybe? Just asking, either way it is very sad."
1431,Fury as feminist blames toddler alligator death on white 'entitlement',She may be influential but so is the devil.,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",jeff236,,
1432,Fury as feminist blames toddler alligator death on white 'entitlement',"Disgusting! The women appears to have some ""issues"" going on. Peace.",0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",azotusmc,,
1433,Fury as feminist blames toddler alligator death on white 'entitlement',She's right. He should feel the guilt for the rest of his life for ignoiring signs. But millions of dollars will buy a couple of four wheelers and some personal watercraft. That'll help him squash the feelings.,0,You can't go out killing American wildlife ...that's poaching. Or are you commenting on the way $$$ soothe the parent's feelings after a lawsuit?,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",playtim3izov3r,,
1434,Fury as feminist blames toddler alligator death on white 'entitlement',You can't go out killing American wildlife ...that's poaching. Or are you commenting on the way $$$ soothe the parent's feelings after a lawsuit?,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",VivianLee,@playtim3izov3r,She's right. He should feel the guilt for the rest of his life for ignoiring signs. But millions of dollars will buy a couple of four wheelers and some personal watercraft. That'll help him squash the feelings.
1435,Fury as feminist blames toddler alligator death on white 'entitlement',What an ignorant POS.,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",casey6511,,
1436,Fury as feminist blames toddler alligator death on white 'entitlement',White privilege? Getting killed by a gator is a privilege? Paying ridiculous taxes to support kneegrows is a privilege?,1,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",kds659,,
1437,Fury as feminist blames toddler alligator death on white 'entitlement',Stain.,0,,"A white Chicago-based Social Justice Warrior with 11,000+ followers on Twitter is under heavy fire after criticizing the grieving father of the toddler who was snatched by an alligator for his “white privilege.”",max2002,,
