ID,vrsta,tarča,Annotator
1283004343055155200,2 žalitev,10 politika/-i,a8
1276555939496288257,0 ni sporni govor,,a8
1265508120459194368,0 ni sporni govor,,a8
1237323915892056064,0 ni sporni govor,,a8
1275528234856329220,2 žalitev,11 posameznik,a8
1276864982622310400,0 ni sporni govor,,a8
1227248527052615680,0 ni sporni govor,,a8
1268117070870429696,0 ni sporni govor,,a8
1245978514018443265,2 žalitev,2 begunci/migranti,a8
1242044452358762506,2 žalitev,9 novinarji in mediji,a8
1288030825695662082,2 žalitev,9 novinarji in mediji,a8
1282368108917936136,2 žalitev,8 ideologija,a8
1245418221727109120,2 žalitev,11 posameznik,a8
1226914962460811264,2 žalitev,11 posameznik,a8
1269246012599779328,0 ni sporni govor,,a8
1228067580356841472,0 ni sporni govor,,a8
1243504051012190208,0 ni sporni govor,,a8
1281234888881065987,0 ni sporni govor,,a8
1258125995560906752,0 ni sporni govor,,a8
1268271056218927105,2 žalitev,11 posameznik,a8
1286018554199003136,0 ni sporni govor,,a8
1240230748696776705,2 žalitev,11 posameznik,a8
1280939070051569666,0 ni sporni govor,,a8
1277326006127386629,2 žalitev,2 begunci/migranti,a8
1285635317282873344,0 ni sporni govor,,a8
1252503737639321601,2 žalitev,10 politika/-i,a8
1276507496514011136,2 žalitev,10 politika/-i,a8
1282009369916342273,2 žalitev,10 politika/-i,a8
1240357552141086721,0 ni sporni govor,,a8
1238528199618895874,0 ni sporni govor,,a8
1258707359381237760,0 ni sporni govor,,a8
1255656893277757440,0 ni sporni govor,,a8
1257666636334718976,0 ni sporni govor,,a8
1225400205417287682,0 ni sporni govor,,a8
1276948197538217990,0 ni sporni govor,,a8
1288190525414215682,2 žalitev,10 politika/-i,a8
1263399995639844864,2 žalitev,10 politika/-i,a8
1235883378207055872,0 ni sporni govor,,a8
1275310404055576577,0 ni sporni govor,,a8
1256169385506594824,0 ni sporni govor,,a8
1277619431636635655,2 žalitev,10 politika/-i,a8
1240963698975543297,2 žalitev,11 posameznik,a8
1238001959057141761,0 ni sporni govor,,a8
1254038838583930882,2 žalitev,11 posameznik,a8
1243687133988126723,2 žalitev,11 posameznik,a8
1265350566831689728,2 žalitev,9 novinarji in mediji,a8
1237085514450288640,0 ni sporni govor,,a8
1239626285946634240,0 ni sporni govor,,a8
1242180429718917122,2 žalitev,2 begunci/migranti,a8
1283001021497847812,2 žalitev,10 politika/-i,a8
1269921681079963648,2 žalitev,11 posameznik,a8
1285308302415585285,2 žalitev,10 politika/-i,a8
1250830079426428931,0 ni sporni govor,,a8
1243494600498647047,2 žalitev,10 politika/-i,a8
1256278199094345732,0 ni sporni govor,,a8
1272075781611585542,0 ni sporni govor,,a8
1238776178086903808,2 žalitev,10 politika/-i,a8
1271710429849563137,0 ni sporni govor,,a8
1235551632756101121,2 žalitev,9 novinarji in mediji,a8
1270785530930835460,0 ni sporni govor,,a8
1261883357320937473,2 žalitev,9 novinarji in mediji,a8
1241703883480748032,2 žalitev,11 posameznik,a8
1260311832524402688,0 ni sporni govor,,a8
1284104386315202560,2 žalitev,10 politika/-i,a8
1233347897388929029,0 ni sporni govor,,a8
1275108874845065224,2 žalitev,11 posameznik,a8
1244323089523056642,0 ni sporni govor,,a8
1249249920529379330,2 žalitev,11 posameznik,a8
1277616811316523008,2 žalitev,11 posameznik,a8
1237047650891051009,0 ni sporni govor,,a8
1278222611537936387,0 ni sporni govor,,a8
1262664903837573121,0 ni sporni govor,,a8
1270720553196720128,2 žalitev,11 posameznik,a8
1244950543258259457,2 žalitev,9 novinarji in mediji,a8
1246691339640680448,2 žalitev,11 posameznik,a8
1252260845805080578,0 ni sporni govor,,a8
1242062226955161600,2 žalitev,11 posameznik,a8
1283855504209584136,2 žalitev,12 drugo,a8
1261355138234503168,2 žalitev,9 novinarji in mediji,a8
1274685479699525632,2 žalitev,11 posameznik,a8
1256320101214679040,0 ni sporni govor,,a8
1277621636657807360,2 žalitev,11 posameznik,a8
1269859807495847937,2 žalitev,11 posameznik,a8
1276250849329766412,2 žalitev,11 posameznik,a8
1280499420715458562,0 ni sporni govor,,a8
1276555342239981568,0 ni sporni govor,,a8
1283468149346783234,0 ni sporni govor,,a8
1237303016069517312,2 žalitev,2 begunci/migranti,a8
1270429061656064000,0 ni sporni govor,,a8
1233475815943364609,0 ni sporni govor,,a8
1269020404829564928,2 žalitev,9 novinarji in mediji,a8
1250454752359563265,0 ni sporni govor,,a8
1280352404546994176,2 žalitev,12 drugo,a8
1225690780519387138,0 ni sporni govor,,a8
1276487449884200960,2 žalitev,11 posameznik,a8
1254372986628591616,0 ni sporni govor,,a8
1228005024145575936,0 ni sporni govor,,a8
1226083703979495424,3 nasilje,11 posameznik,a8
1227176491257036801,2 žalitev,11 posameznik,a8
1232221293119967234,2 žalitev,2 begunci/migranti,a8
1248592618700890117,0 ni sporni govor,,a8
1268614806669422592,0 ni sporni govor,,a8
1259757897271123968,0 ni sporni govor,,a8
1255728380705726470,2 žalitev,11 posameznik,a8
1237787914672709632,0 ni sporni govor,,a8
1245070321012674564,0 ni sporni govor,,a8
1275044034550075393,2 žalitev,11 posameznik,a8
1270390015009439749,2 žalitev,11 posameznik,a8
1279530256202977280,2 žalitev,11 posameznik,a8
1256221580956401665,2 žalitev,10 politika/-i,a8
1280134157822234624,2 žalitev,8 ideologija,a8
1250402713105575936,2 žalitev,10 politika/-i,a8
1235662871486443521,2 žalitev,11 posameznik,a8
1278927146661089280,0 ni sporni govor,,a8
1273602011804688385,0 ni sporni govor,,a8
1254866676161675267,0 ni sporni govor,,a8
1243883509040779264,0 ni sporni govor,,a8
1266655475120181248,0 ni sporni govor,,a8
1226174103058604033,0 ni sporni govor,,a8
1235180306476544005,2 žalitev,9 novinarji in mediji,a8
1233280327394775040,2 žalitev,11 posameznik,a8
1238762335243849729,0 ni sporni govor,,a8
1255934574896578566,2 žalitev,10 politika/-i,a8
1271128123841622018,0 ni sporni govor,,a8
1277314175736393729,0 ni sporni govor,,a8
1240258305232113666,0 ni sporni govor,,a8
1280425134633955329,0 ni sporni govor,,a8
1248679573027540993,2 žalitev,11 posameznik,a8
1261630898887446528,2 žalitev,10 politika/-i,a8
1246748249815474177,0 ni sporni govor,,a8
1284001701159215104,0 ni sporni govor,,a8
1262347206868324354,2 žalitev,12 drugo,a8
1269704781943078914,0 ni sporni govor,,a8
1223800055578222592,0 ni sporni govor,,a8
1280180763313537024,0 ni sporni govor,,a8
1281662888835461120,2 žalitev,11 posameznik,a8
1283751538641510402,0 ni sporni govor,,a8
1260132677300207617,2 žalitev,11 posameznik,a8
1275358241803972609,0 ni sporni govor,,a8
1274241427288047616,2 žalitev,10 politika/-i,a8
1288143506020675584,2 žalitev,12 drugo,a8
1253970561438449665,0 ni sporni govor,,a8
1269624409272311808,2 žalitev,8 ideologija,a8
1226052001311707136,2 žalitev,10 politika/-i,a8
1250481403239763968,0 ni sporni govor,,a8
1249270890774306816,2 žalitev,11 posameznik,a8
1242121561794060289,0 ni sporni govor,,a8
1254875889986342916,0 ni sporni govor,,a8
1273265352928043011,2 žalitev,10 politika/-i,a8
1285144787465666560,2 žalitev,11 posameznik,a8
1245646841066090496,0 ni sporni govor,,a8
1264864175165227008,2 žalitev,11 posameznik,a8
1231481859256836096,2 žalitev,9 novinarji in mediji,a8
1229354867497390080,0 ni sporni govor,,a8
1287877447690498048,0 ni sporni govor,,a8
1285910782216220672,2 žalitev,12 drugo,a8
1273925893472182272,0 ni sporni govor,,a8
1278010873462874115,2 žalitev,11 posameznik,a8
1267146934231408640,2 žalitev,10 politika/-i,a8
1270706279003160576,0 ni sporni govor,,a8
1244619673146195968,2 žalitev,12 drugo,a8
1256292085889671169,0 ni sporni govor,,a8
1263498655673221122,2 žalitev,11 posameznik,a8
1255208693488115716,0 ni sporni govor,,a8
1245054526857588737,0 ni sporni govor,,a8
1258593187377090560,0 ni sporni govor,,a8
1240635414634954752,2 žalitev,11 posameznik,a8
1285549355664121861,2 žalitev,9 novinarji in mediji,a8
1276213703621455872,2 žalitev,11 posameznik,a8
1271933603266560001,0 ni sporni govor,,a8
1282604534305619973,0 ni sporni govor,,a9
1254334487284133889,0 ni sporni govor,,a9
1260066479078346752,2 žalitev,10 politika/-i,a9
1233275487272755201,0 ni sporni govor,,a9
1242434846078705665,0 ni sporni govor,,a9
1287460256889667586,2 žalitev,8 ideologija,a9
1254006606582484993,0 ni sporni govor,,a9
1268922796203261955,0 ni sporni govor,,a9
1261947010514661376,2 žalitev,11 posameznik,a9
1271156925523210247,2 žalitev,10 politika/-i,a9
1237271408855658499,2 žalitev,10 politika/-i,a9
1264828190322839553,2 žalitev,10 politika/-i,a9
1242171782930616321,0 ni sporni govor,,a9
1284123830471069696,2 žalitev,10 politika/-i,a9
1284854254046310400,0 ni sporni govor,,a9
1259431027115798528,0 ni sporni govor,,a9
1263020702581624837,2 žalitev,10 politika/-i,a9
1225733875403493376,0 ni sporni govor,,a9
1279689048941101056,0 ni sporni govor,,a9
1243920443951767553,2 žalitev,10 politika/-i,a9
1280216807236939783,2 žalitev,8 ideologija,a9
1285102191464845318,0 ni sporni govor,,a9
1248593390557696000,2 žalitev,8 ideologija,a9
1239519050012798979,0 ni sporni govor,,a9
1232241605664481281,2 žalitev,10 politika/-i,a9
1284765265918676992,0 ni sporni govor,,a9
1282635099356434434,2 žalitev,10 politika/-i,a9
1280596741792960512,0 ni sporni govor,,a9
1274602672331591680,2 žalitev,10 politika/-i,a9
1247906126496219141,0 ni sporni govor,,a9
1264241955602681857,2 žalitev,1 ksenofobija in rasizem,a9
1241685597573525504,0 ni sporni govor,,a9
1224403023126024194,2 žalitev,9 novinarji in mediji,a9
1246106165500694528,2 žalitev,10 politika/-i,a9
1284563715996753920,2 žalitev,10 politika/-i,a9
1281277895659466752,2 žalitev,12 drugo,a9
1252102268192722944,2 žalitev,11 posameznik,a9
1236639725060005888,0 ni sporni govor,,a9
1240316256559009794,0 ni sporni govor,,a9
1251466003453706240,3 nasilje,2 begunci/migranti,a9
1257777836561256448,0 ni sporni govor,,a9
1282701384127741953,2 žalitev,8 ideologija,a9
1239871844737482752,2 žalitev,11 posameznik,a9
1225042400655159296,2 žalitev,10 politika/-i,a9
1250842938491449344,2 žalitev,9 novinarji in mediji,a9
1276784941162995720,0 ni sporni govor,,a9
1259027857990393860,0 ni sporni govor,,a9
1243480339072376832,2 žalitev,10 politika/-i,a9
1233622773945249792,0 ni sporni govor,,a9
1233020512516878336,2 žalitev,9 novinarji in mediji,a9
1288790123446972417,0 ni sporni govor,,a9
1259383197592412160,0 ni sporni govor,,a9
1245063187013214209,2 žalitev,10 politika/-i,a9
1282374460742545409,0 ni sporni govor,,a9
1224603496856469504,0 ni sporni govor,,a9
1235463590951432193,2 žalitev,10 politika/-i,a9
1284090416950910982,2 žalitev,9 novinarji in mediji,a9
1284097778076049409,2 žalitev,11 posameznik,a9
1253410492040671233,0 ni sporni govor,,a9
1267690619503337472,2 žalitev,2 begunci/migranti,a9
1233100403232956416,0 ni sporni govor,,a9
1265259657783885824,0 ni sporni govor,,a9
1237133298582913024,0 ni sporni govor,,a9
1285258730834202625,2 žalitev,10 politika/-i,a9
1276278122925654016,2 žalitev,9 novinarji in mediji,a9
1241027760480563200,2 žalitev,10 politika/-i,a9
1265272707219783680,0 ni sporni govor,,a9
1272977846772862987,1 nespodobni govor,,a9
1260597998393995266,2 žalitev,10 politika/-i,a9
1259426843922518016,2 žalitev,8 ideologija,a9
1270014714202984448,2 žalitev,8 ideologija,a9
1274020381842714626,2 žalitev,9 novinarji in mediji,a9
1266291793013825537,2 žalitev,9 novinarji in mediji,a9
1286314332280823808,2 žalitev,12 drugo,a9
1247147044382412802,0 ni sporni govor,,a9
1237949932331507713,0 ni sporni govor,,a9
1262828973198843905,0 ni sporni govor,,a9
1263214771010244611,2 žalitev,10 politika/-i,a9
1253637293694386177,0 ni sporni govor,,a9
1282282349082877952,2 žalitev,8 ideologija,a9
1268266075797565445,0 ni sporni govor,,a9
1244319105135640579,0 ni sporni govor,,a9
1252848627615064073,0 ni sporni govor,,a9
1282032597942624256,2 žalitev,8 ideologija,a9
1280218598347280384,2 žalitev,10 politika/-i,a9
1271780126674599936,2 žalitev,8 ideologija,a9
1255446818856583169,0 ni sporni govor,,a9
1281072400168374272,0 ni sporni govor,,a9
1287294350188257283,0 ni sporni govor,,a9
1280416583362514945,0 ni sporni govor,,a9
1245990655932981248,0 ni sporni govor,,a9
1259587925488041984,2 žalitev,9 novinarji in mediji,a9
1281586615153037312,2 žalitev,9 novinarji in mediji,a9
1278736529641308160,0 ni sporni govor,,a9
1283831756118986757,2 žalitev,8 ideologija,a9
1267441407154950149,2 žalitev,11 posameznik,a9
1279822482422272001,0 ni sporni govor,,a9
1270232944754528257,0 ni sporni govor,,a9
1239105969231101952,2 žalitev,8 ideologija,a9
1257682291180146689,0 ni sporni govor,,a9
1244929976232706048,0 ni sporni govor,,a9
1288199765218533378,0 ni sporni govor,,a9
1279821434387410944,2 žalitev,8 ideologija,a9
1245640946483519495,0 ni sporni govor,,a9
1253932824366927873,2 žalitev,12 drugo,a9
1234883294396866562,0 ni sporni govor,,a9
1240888035132178433,2 žalitev,11 posameznik,a9
1257311634361421827,0 ni sporni govor,,a9
1238153125934116864,0 ni sporni govor,,a9
1249954263410913280,0 ni sporni govor,,a9
1250437415312867329,2 žalitev,10 politika/-i,a9
1283627240820027392,0 ni sporni govor,,a9
1254721201068482561,0 ni sporni govor,,a9
1240756409677029377,0 ni sporni govor,,a9
1239944955319246848,0 ni sporni govor,,a9
1262753842996756480,0 ni sporni govor,,a9
1252553149606486016,0 ni sporni govor,,a9
1276792597219028993,0 ni sporni govor,,a9
1286575669078564864,0 ni sporni govor,,a9
1255861622729510913,0 ni sporni govor,,a9
1282935369256898561,0 ni sporni govor,,a9
1241934926544621575,2 žalitev,12 drugo,a9
1251191561267875843,2 žalitev,,a9
1285315465368293377,2 žalitev,10 politika/-i,a9
1228058422773534727,2 žalitev,10 politika/-i,a9
1230434242850627584,0 ni sporni govor,,a9
1270821216761327616,0 ni sporni govor,,a9
1269343458294202375,0 ni sporni govor,,a9
1287726382815084544,0 ni sporni govor,,a9
1249627447781449735,0 ni sporni govor,,a9
1247149967795466241,0 ni sporni govor,,a9
1282396789149245442,2 žalitev,10 politika/-i,a9
1269199637484843011,2 žalitev,10 politika/-i,a9
1252292203340324866,0 ni sporni govor,,a9
1273874375406690304,1 nespodobni govor,,a9
1256450520904019969,0 ni sporni govor,,a9
1287870897219465216,2 žalitev,11 posameznik,a9
1280102366633738241,1 nespodobni govor,,a9
1279126287039242240,2 žalitev,10 politika/-i,a9
1271018463860064256,2 žalitev,1 ksenofobija in rasizem,a9
1270078132440256514,0 ni sporni govor,,a9
1278731786365939712,0 ni sporni govor,,a9
1255049689919115264,0 ni sporni govor,,a9
1267342321282101248,0 ni sporni govor,,a9
1242151256438853634,0 ni sporni govor,,a9
1243238907648651264,2 žalitev,10 politika/-i,a9
1247151148613632000,0 ni sporni govor,,a9
1226271008555966464,2 žalitev,10 politika/-i,a9
1225475049517461504,2 žalitev,9 novinarji in mediji,a9
1233053591344205829,0 ni sporni govor,,a9
1237798068956921861,0 ni sporni govor,,a9
1246051562105049088,0 ni sporni govor,,a9
1271164038098141184,0 ni sporni govor,,a9
1268958515126730752,2 žalitev,11 posameznik,a9
1251417897945137152,0 ni sporni govor,,a9
1279484791369408513,2 žalitev,1 ksenofobija in rasizem,a9
1282354301957005314,1 nespodobni govor,10 politika/-i,a9
1250692091409301505,0 ni sporni govor,,a9
1277157939598495747,0 ni sporni govor,,a9
1274322206449860608,0 ni sporni govor,,a9
1271853331531653120,2 žalitev,8 ideologija,a9
1272807223417352192,0 ni sporni govor,,a9
1260495894769778688,0 ni sporni govor,,a9
1287526447054229509,0 ni sporni govor,,a9
1235537965968961537,0 ni sporni govor,,a9
1264467033632145418,2 žalitev,8 ideologija,a9
1280864618781585410,2 žalitev,10 politika/-i,a9
1232639820729548800,0 ni sporni govor,,a9
1287059790947131393,0 ni sporni govor,,a9
1233009888940433409,2 žalitev,10 politika/-i,a9
1282601105139130370,2 žalitev,10 politika/-i,a9
1226420497497427974,0 ni sporni govor,,a9
1277525903464189953,2 žalitev,11 posameznik,a9
1237678499726532608,0 ni sporni govor,,a9
1250014028417597441,0 ni sporni govor,,a9
1244686376785846277,0 ni sporni govor,,a9
1235118436449021953,0 ni sporni govor,,a9
1280124315611119616,0 ni sporni govor,,a9
1238213645294845952,2 žalitev,10 politika/-i,a9
1288952424284250113,0 ni sporni govor,,a9
1273132644503601157,0 ni sporni govor,,a9
1246693679366115328,0 ni sporni govor,,a9
1237986670223507456,2 žalitev,10 politika/-i,a9
1240365663593562114,0 ni sporni govor,,a9
1273327534172786688,0 ni sporni govor,,a9
1243860147543433216,2 žalitev,8 ideologija,a9
1239880607225786373,0 ni sporni govor,,a9
1255512797263400960,0 ni sporni govor,,a9
1250452237014482946,0 ni sporni govor,,a9
1281904464824344576,0 ni sporni govor,,a9
1254308888645689346,2 žalitev,10 politika/-i,a9
1235829049936588802,0 ni sporni govor,,a9
1267188525025370113,2 žalitev,12 drugo,a9
1241407960879902721,0 ni sporni govor,,a9
1265906976460091394,0 ni sporni govor,,a9
1226087120705609728,2 žalitev,10 politika/-i,a9
1253248175852437504,0 ni sporni govor,,a9
1285620666620928001,2 žalitev,7 seksizem,a9
1281814739220398081,2 žalitev,8 ideologija,a9
1237425791824265216,0 ni sporni govor,,a9
1268925786171543554,2 žalitev,8 ideologija,a9
1286023102850310148,0 ni sporni govor,,a9
1243610671578853376,2 žalitev,10 politika/-i,a9
1269228336695382016,0 ni sporni govor,,a9
1260318644753567744,2 žalitev,12 drugo,a9
1242532138140008458,0 ni sporni govor,,a9
1227534398268039168,0 ni sporni govor,,a9
1252629604126396416,0 ni sporni govor,,a9
1253418185736347648,2 žalitev,10 politika/-i,a9
1270717355228725261,2 žalitev,8 ideologija,a9
1246347335472492545,0 ni sporni govor,,a9
1245636508754702340,0 ni sporni govor,,a9
1223923581350031361,0 ni sporni govor,,a9
1264483380319727617,0 ni sporni govor,,a9
1240403461474340864,2 žalitev,10 politika/-i,a9
1278394259272433664,2 žalitev,10 politika/-i,a9
1229453070205177858,2 žalitev,12 drugo,a9
1224770359611793408,0 ni sporni govor,,a9
1244298713541087234,0 ni sporni govor,,a9
1243190006941978628,0 ni sporni govor,,a9
1278694427167526914,0 ni sporni govor,,a9
1250067089320222723,0 ni sporni govor,,a9
1238483140651495428,0 ni sporni govor,,a9
1244895078130253824,0 ni sporni govor,,a9
1255162515731996672,0 ni sporni govor,,a9
1253641909236572162,0 ni sporni govor,,a9
1263748193277349890,0 ni sporni govor,,a9
1246519078954717184,0 ni sporni govor,,a9
1224404927243530241,2 žalitev,10 politika/-i,a9
1283383611429986305,2 žalitev,1 ksenofobija in rasizem,a9
1238376250311311361,2 žalitev,9 novinarji in mediji,a9
1276261335580499970,1 nespodobni govor,,a9
1259454250830225410,2 žalitev,8 ideologija,a9
1224456653304516608,2 žalitev,10 politika/-i,a9
1260268197552500743,1 nespodobni govor,,a9
1270974893727899650,0 ni sporni govor,,a9
1265021545342210049,0 ni sporni govor,,a9
1269033781102546944,0 ni sporni govor,,a9
1275734480121139204,2 žalitev,12 drugo,a9
1282357600840032256,2 žalitev,10 politika/-i,a9
1278386648074661888,2 žalitev,10 politika/-i,a9
1260073838391500800,2 žalitev,12 drugo,a9
1272459981628100610,2 žalitev,10 politika/-i,a9
1288512510690299905,2 žalitev,8 ideologija,a9
1258789084362878977,0 ni sporni govor,,a9
1261221241429647360,2 žalitev,10 politika/-i,a9
1260713684466372611,2 žalitev,10 politika/-i,a9
1235464149351780352,2 žalitev,10 politika/-i,a9
1255948741883854849,2 žalitev,11 posameznik,a9
1249610824542543873,0 ni sporni govor,,a9
1260241161123487744,2 žalitev,8 ideologija,a9
1288504687159734274,0 ni sporni govor,,a9
1243100465728049152,0 ni sporni govor,,a9
1280931823724494848,2 žalitev,11 posameznik,a9
1247608833201131520,0 ni sporni govor,,a9
1248150412525481984,2 žalitev,8 ideologija,a9
1285530414019469313,2 žalitev,,a9
1262304665108197376,2 žalitev,8 ideologija,a9
1272816934015455232,2 žalitev,7 seksizem,a9
1277227159241863168,0 ni sporni govor,,a9
1268148116798222336,0 ni sporni govor,,a9
1289246512686313473,2 žalitev,8 ideologija,a9
1233003344907640844,0 ni sporni govor,,a9
1282599006347104257,0 ni sporni govor,,a9
1244907213908566017,0 ni sporni govor,,a9
1264200109421666304,0 ni sporni govor,,a9
1252965604828549121,0 ni sporni govor,,a9
1268832684572381186,0 ni sporni govor,,a9
1240766589416472576,0 ni sporni govor,,a9
1250524372995112960,0 ni sporni govor,,a9
1267735601735925770,0 ni sporni govor,,a9
1232766046706249729,2 žalitev,8 ideologija,a9
1235674677269446656,0 ni sporni govor,,a9
1261283251756376064,0 ni sporni govor,,a9
1242021851280420868,0 ni sporni govor,,a9
1261269113655132166,2 žalitev,10 politika/-i,a9
1289221785666252801,0 ni sporni govor,,a9
1260261508010868736,0 ni sporni govor,,a9
1240913853963255808,0 ni sporni govor,,a9
1273612800305369091,2 žalitev,8 ideologija,a9
1248889418670276608,0 ni sporni govor,,a9
1239105301925814273,0 ni sporni govor,,a9
1279694643786133504,0 ni sporni govor,,a9
1250681771160670209,1 nespodobni govor,,a9
1284090740134547456,0 ni sporni govor,,a9
1235139720155484160,0 ni sporni govor,,a9
1233646541036015622,0 ni sporni govor,,a9
1275646365964607490,0 ni sporni govor,,a9
1285818752932683777,0 ni sporni govor,,a9
1277936614426247168,0 ni sporni govor,,a9
1273567543479992321,1 nespodobni govor,,a9
1233513363906400260,0 ni sporni govor,,a9
1258827538442354689,0 ni sporni govor,,a9
1286747146348310528,0 ni sporni govor,,a9
1288703329846140933,2 žalitev,11 posameznik,a9
1272209169173499904,2 žalitev,11 posameznik,a9
1243479560425005056,0 ni sporni govor,,a9
1259497686010671108,2 žalitev,11 posameznik,a9
1267517854724866049,2 žalitev,8 ideologija,a9
1226173194761048064,0 ni sporni govor,,a9
1255473207932596231,0 ni sporni govor,,a9
1282738875216072708,2 žalitev,11 posameznik,a9
1285993587478536192,2 žalitev,10 politika/-i,a9
1269350721281052672,2 žalitev,10 politika/-i,a9
1248267470739300357,2 žalitev,9 novinarji in mediji,a9
1234111557493231616,0 ni sporni govor,,a9
1252326931955146753,2 žalitev,8 ideologija,a9
1251063631665491970,2 žalitev,10 politika/-i,a9
1255815311351255040,2 žalitev,12 drugo,a9
1228632528795439104,3 nasilje,10 politika/-i,a9
1243190473449226242,0 ni sporni govor,,a9
1259714943731093506,0 ni sporni govor,,a9
1288525260657176577,2 žalitev,9 novinarji in mediji,a9
1238479810701164548,0 ni sporni govor,,a9
1230107970480082944,0 ni sporni govor,,a9
1228391893228294145,0 ni sporni govor,,a9
1285907364764409857,0 ni sporni govor,,a9
1259909250761068544,2 žalitev,9 novinarji in mediji,a9
1241290602953801729,0 ni sporni govor,,a9
1244695221763481604,0 ni sporni govor,,a9
1273277830990831616,0 ni sporni govor,,a9
1289304109791813633,2 žalitev,12 drugo,a9
1247803029631324163,0 ni sporni govor,,a9
1226211235672227840,0 ni sporni govor,,a9
1250675473601966080,2 žalitev,10 politika/-i,a9
1285654631465582597,2 žalitev,10 politika/-i,a9
1224368147878248448,0 ni sporni govor,,a9
1230598846113341440,2 žalitev,1 ksenofobija in rasizem,a9
1272109754312261634,2 žalitev,7 seksizem,a9
1244206205024829441,2 žalitev,12 drugo,a9
1254200418898522113,2 žalitev,10 politika/-i,a9
1283668540114034688,2 žalitev,10 politika/-i,a9
1258402468888805377,0 ni sporni govor,,a9
1236409175128911873,2 žalitev,11 posameznik,a9
1259015343118454784,0 ni sporni govor,,a9
1266801650313936900,0 ni sporni govor,,a9
1271383992181325825,0 ni sporni govor,,a9
1244627627698200579,0 ni sporni govor,,a9
1243500635623915520,0 ni sporni govor,,a9
1247803397257871362,2 žalitev,8 ideologija,a9
1236268328391520256,2 žalitev,10 politika/-i,a9
1255925797799550976,2 žalitev,10 politika/-i,a9
1242116348983095296,2 žalitev,12 drugo,a9
1267922500190638081,2 žalitev,12 drugo,a9
1257718861824167936,2 žalitev,11 posameznik,a9
1238571843776372736,0 ni sporni govor,,a9
1240516780088590336,2 žalitev,10 politika/-i,a9
1278025355727704067,2 žalitev,8 ideologija,a9
1253625160789381123,0 ni sporni govor,,a9
1247980516730523649,2 žalitev,12 drugo,a9
1246519528818913280,0 ni sporni govor,,a9
1234054746610245632,0 ni sporni govor,,a9
1234835276175941634,2 žalitev,10 politika/-i,a9
1270438489969045518,2 žalitev,10 politika/-i,a9
1239453409457176578,0 ni sporni govor,,a9
1262831999032668162,2 žalitev,8 ideologija,a9
1280066760746708998,0 ni sporni govor,,a9
1270087467308396547,0 ni sporni govor,,a9
1283986536141328384,0 ni sporni govor,,a9
1225723040983638016,0 ni sporni govor,,a9
1262087298012852225,2 žalitev,8 ideologija,a9
1274456150507995137,2 žalitev,10 politika/-i,a9
1259401893941596162,0 ni sporni govor,,a9
1250046334176055296,0 ni sporni govor,,a9
1240303264849104896,0 ni sporni govor,,a9
1236394296598761473,0 ni sporni govor,,a9
1271067612810825730,2 žalitev,10 politika/-i,a9
1224308683783491584,2 žalitev,10 politika/-i,a9
1243210203258028034,0 ni sporni govor,,a9
1239504871528808448,2 žalitev,10 politika/-i,a9
1243605662191493123,2 žalitev,10 politika/-i,a9
1266460985558269956,2 žalitev,10 politika/-i,a9
1284197873215852544,0 ni sporni govor,,a9
1234836156795191296,2 žalitev,8 ideologija,a9
1237898894442295303,0 ni sporni govor,,a9
1275862089136037888,0 ni sporni govor,,a9
1255093456264978434,0 ni sporni govor,,a9
1272598971911999492,0 ni sporni govor,,a9
1235666377412931587,2 žalitev,10 politika/-i,a9
1269246627161784320,2 žalitev,8 ideologija,a9
1233146918982823936,2 žalitev,10 politika/-i,a9
1245842575111729154,2 žalitev,10 politika/-i,a9
1240995783291424768,2 žalitev,10 politika/-i,a9
1280236310826029057,0 ni sporni govor,,a9
1235947799205814272,2 žalitev,8 ideologija,a9
1252668706985062403,2 žalitev,8 ideologija,a9
1271855111116075008,0 ni sporni govor,,a9
1234557213085224961,2 žalitev,10 politika/-i,a9
1244942565226487808,0 ni sporni govor,,a9
1246685670531379200,0 ni sporni govor,,a9
1250332106883923970,2 žalitev,11 posameznik,a9
1280948270072766464,0 ni sporni govor,,a9
1236924392522878976,0 ni sporni govor,,a9
1251551800999792641,2 žalitev,8 ideologija,a9
1243903154078482436,2 žalitev,10 politika/-i,a9
1262279640468553730,0 ni sporni govor,,a9
1246097376374403073,2 žalitev,8 ideologija,a9
1247845286829084677,2 žalitev,10 politika/-i,a9
1239827264444993536,2 žalitev,10 politika/-i,a9
1278051251251564545,0 ni sporni govor,,a9
1285302617820798978,2 žalitev,11 posameznik,a9
1227232058323460096,2 žalitev,8 ideologija,a9
1269332262610505730,0 ni sporni govor,,a9
1275476374367752192,2 žalitev,10 politika/-i,a9
1260466574185684994,0 ni sporni govor,,a9
1285312691972853768,2 žalitev,10 politika/-i,a9
1257753927380021257,0 ni sporni govor,,a9
1279793124861231104,0 ni sporni govor,,a9
1232243005387612161,2 žalitev,10 politika/-i,a9
1231839322762088448,0 ni sporni govor,,a9
1251590146987888644,0 ni sporni govor,,a9
1224697754083102721,3 nasilje,2 begunci/migranti,a9
1263053436012179456,0 ni sporni govor,,a9
1280945167168671745,0 ni sporni govor,,a9
1279683171173441536,0 ni sporni govor,,a9
1226455524427882497,0 ni sporni govor,,a9
1277314732173729792,2 žalitev,8 ideologija,a9
1254195305618321411,0 ni sporni govor,,a9
