,tweet,is_offensive,sporni_govor
16063,Tak pa Črnogor velja za dve občin ne za celo držav,ni sporni govor,0
16064,Petkov kolesar je vsaj za nekaj dober Gale snel par kgOčit tip prera v nekak mentor če ne kar mecen vseh peripet na trgu republik Če ne ulica naj se vsaj smreč tam v bližin poimen po njem,žalitev,1
16065,Saj to pri faršk Eriki ni nič noveg Tudi iz Filip Dobranić se je norčev in njegov štud,žalitev,1
16066,Gasim pozar in takrat ne gres najprej ustav sprem Sicer bi ze pred mnogo leti vpregl znan proti virus covid,ni sporni govor,0
16067,Nekdo ki nima denar za preživet bo prisil najti način kako bone vnovč Tak zanesl ne bo šel v Holiday Inn niti ne na Jezers,ni sporni govor,0
16068,Torej je la Greta popoln odveč Hvala da ste končn to na glas poved,žalitev,1
16069,Pred 30 leti je le malok pomisl da se da na težkih situacijah tudi brezsr bogat Danes je takšn mnogo več zato tudi ob prave času zahtev odgovor na prava vpraš Hvala evolu,ni sporni govor,0
16070,Podpir ukrep vlade vendar smo za zadnj odlok ki je bil sprejet na dopisn seji vlade zvedel v nedel ob 19h na TV ob polnoč je stopil v veljav v uradn listu pa smo ga lahko brali v ponedeljek Prekratek čas da bi se ljudj na to priprav,ni sporni govor,0
16071,Saj ostan brez besed Dejan so nujna In čim prej Pa resna,ni sporni govor,0
16072,Lahko bi jih izkoris za turist zanim Samo v ograj jih je treba spravit,žalitev,1
16073,Nisi edina ki tako misli Čas bo pokaz če Norvež delaj prav,ni sporni govor,0
16074,Od nje ne boš nič slišal zato ti povem jaz Katastrof je da se za najodgovornej funkc priavl samo lenuh nezapos drugj in kradlj Ne bo šlo čez noč ampak treba resno delat na tem da se ti sprem Druga bo šla ta držav zu grund,žalitev,1
16075,Pričakuj da bo Žan vsaj komand častn čete sloven garde Da bodo tuji državnik takoj lahko videl kakšn izložb primer smo Sloven Da z nami ni zajeb,ni sporni govor,0
16076,Ne pametuj glede zvisan plač Ce ne razumes si 2x preber spodn,žalitev,1
16077,Znotraj nakup sredi bodo v petek odprl le nekaj trgovinP,ni sporni govor,0
16078,Koronavirus v Sloven Vlada bo pojasn kater ukrep bo še sprost v tem tednu,ni sporni govor,0
16079,A to pišet iz kakeg privat doma ali iz ukrad vile Če vas že zlati sendvič baron Ursul jankov ne motij Mene pa moti oboje ker ne maram ukrad ali pa kredit Vas ne,žalitev,1
16080,Ne gre se slep da je takšn pot edina prava kaj šele najlaž Ne gre se slep da ji bomo vsi sledil ali da pri tem ne bo velik težav Še manj se gre slep da bo zunaj naših meja naletel na velik odobrav kaj šele aktivn podpor,ni sporni govor,0
16081,Meghan polbr se je razhud Oče se jezi ker ne more priti v stik z Meghan,ni sporni govor,0
16082,V Levic smo priprav amand k novel Zakon o ohranj narav s kater želim okoljevar nevlad organiz omogoč nemot delo in s tem nadalj varov narav pred interes kapit,ni sporni govor,0
16083,Meni je moj bivši sodelav takol enkrat zaspal in neprik ker oh kolk kjut je povzr resno vnetj živca al nateg al nekaj boleč skrat Sem 10 dni šepal in zainteres pojasn da me to boli od seden na kavču,ni sporni govor,0
16084,Vdori v račun na Facebook se vrst Brglez Fajon Šarec Tomčev,ni sporni govor,0
16085,Zdaj je čas da obiščet Šalešk dolin in preživ počitn na Velenj plaži mojasl ifeels visitsael,ni sporni govor,0
16086,Z današn dnem spet dovolj obisk v domov za starej,ni sporni govor,0
16087,SUPER UGODNO DOPISNI PAPIR 210 x 297 mm A4 1stran 40barv CMYK 90 gm Offset primer za printanje1000 kosov 3611 DDV Nakup info info 031773150 ali ZS,ni sporni govor,0
16088,Verjet bodo aktiv vojsk s svojo infrastruktur in rešil situa na precej bruta načinFaz Hammer z zamik,žalitev,1
16089,mojca vočkoJul 19Saj ni res pa je oce razvp Voditel Tanje Fajon Downwar arrow Quote Tweetgof Jul 19,žalitev,1
16090,Slikan za in za lažje razum global revolucionar proces,žalitev,1
16091,Nocoj bo na Planet TVpremier čarobn družin filma Pete in njegov zmaj Petes Dragon z Robert Redfor in Bryce Dallas Howard,ni sporni govor,0
16092,Jaz sem kar na tem da za rešev priseg na retriever in še kake druge podobn delovn pasme španijel ipd Ravi sem nabav za Proof of concep svoj dela in sem čisto zadovol z njo dela super Če bo kdaj še 4 rešev pes pa še ne vem Munsterlander D,ni sporni govor,0
16093,Dobro zivij in dobro sprom Samo povezav ni ned tema dvema pojma dokler se ne vstav vezni clen DRZAVNO FINANCIRANJE Ob tem pojjm dobim uspesn eksist zgodb,ni sporni govor,0
16094,Pa pest trpotč listov če padeš in se porajs da maš kaj za na rano dat Otroš medic mojeg časa,ni sporni govor,0
16095,Ni res sem poslus Kurz je rekel da do konca april ostan kot je potem pa se bo ponovn odloc,ni sporni govor,0
16096,Misli da se JJ lahko odsel na Karib ga levičar takoj prepros da se vrne ker bi s tem izgub edini progr ki ga imajoz JJ pa ne,žalitev,1
16097,Meni je za normaliz in pluraliz sloven politič prostor Za normal menjav strank na oblas SDS uvršč desno od sredin medte ko jo levic in MSM demoniz z skrajn desni kar ne ustrez dejans,žalitev,1
16098,ne sam to pazi kako bi to ob praskah postaj lupa bi lahk mel še piknik zraven,ni sporni govor,0
16099,Napis sem hotla da Gale ne jebe sist sam sem mela glih čips v rokah pa mi ni najbol ratal Se bom še trud,nespodobni govor,1
16100,Jaz sem prepričanad so se vsi v Vladi trudil z vsemi močmid se prepreč širjen zelo nalezl zahrbt virus in pri tem je bilo pomembnod ni zmanjk zaščit sredst jih je na trgu povsod po svetu priman s spremljaj nepredvid goljuf,ni sporni govor,0
16101,Se mi zdi da je kar v sorazmer z njeni intelek,žalitev,1
16102,Niste bil pozor kako je SD začel forsir da rabim zakonod za zaščit žvižgač Prejšn teden,žalitev,1
16103,Pri petoj besed so mi veke dol spadnol Obvlad ona to nemaš kaj Spin kak jogi,ni sporni govor,0
16104,Andrej Bajuk je bil mednarod prizn strokovnjak in v monetar krogih sila ugled in velik pripomogel k članst v EU in valut eurasodel Šircel BratušekSt kdaj slišal KordišaMes Tomič Bevka itd razprav o digitaliz RSBrez vsaj1x poslušaj,ni sporni govor,0
16105,A v Italij imajo vse to že določ,ni sporni govor,0
16106,Fašiz je kot peter pase povsod Celo v antifasiz ga dajej,ni sporni govor,0
16107,ma ni to sile 23m3 max 25t cela pa itak pol k pade se še to razdel na 2 podpor točke Če se pa vmes polom na pol pa sploh ni panik GoodToG,ni sporni govor,0
16108,A potem to ni najbol trenutek da ti povem da si ga v LJ lahko privo,ni sporni govor,0
16109,O Gorenak nima smisl izgubl besed o Peterlet komentar pa zgolj tole če komu očita da je zafur državok ji je po sreči načel je to treba Peterlet Tudi te zdajšn njegov pridig še za v cerkev niso dobre Niso verodostoj,žalitev,1
16110,in VAS je treba z zakon PREPOVEDAT Najbol lažnj medij v EU Živim za to da VI lažnj novinar začnet odgovar za vaše laži Jebo VAM TRUMP mater IDIOTI,žalitev,1
16111,Kartonas škatl bi mu moral nekdo našti da se stlač vanjo,ni sporni govor,0
16112,Kot finanč minister bom če bom potrj takoj zagot denar za nakup najnujnej oprem za boj s koronavirus Življ in zdrav ljudi ne more biti odvisn od tega da ne bi bila zagot finanč sredst hearin finan minister,ni sporni govor,0
16113,Vsi Ne obrezuj drevj brez ustrez varovanjaMoj sosed v penzij YOLO,ni sporni govor,0
16114,Danes se je izkaz kdo je najbol stand up komičn par na sceniSlon in Sadež se lahko skrijetaS Hribar in Jure Mastnak iz Radio Gaga pa itakBrav,ni sporni govor,0
16115,3 sem napis poant ampak ne vam ni nič jasno Niste kompet da mi boste tolmač pojem aboli Jaz sem to besed uporab v parafraz Perković so abolir v upravn postop od prepoved do dovolj za koncer,žalitev,1
16116,nisem vedel se opravičuj za moj sarkaz vse dobro ji želim,ni sporni govor,0
16117,Čefer Dovolj imamo politik ki krič na Uefo medte ko via Čefo povej v kater državah je siste rasiz Da te sliši,žalitev,1
16118,No s temzapis pa si pokaz da nič ne veš in povze samo antijanšapropag Edino kar je res je da je JJ trn v peti levičar od nekdaj in veš zakaj zarad nepodkupljivos niso ga mogli kupit za pest judež grošev Je pač kerakter trden kot skala,nespodobni govor,1
16119,Bolj verjet je da je bil prepros ujet Ali z namern polic zased ali ne je vpraš Da bi eskiv s polož državn sekretar je pa tudi možn ki pa predpostav preveč zvez kar to varian dela za manj verjet a nikol se ne ve,ni sporni govor,0
16120,Ne 9 ne dodatn 3 ni sprej Med temi so tudi onkol bolnik saj je bilo v tem času manj odkrit,ni sporni govor,0
16121,Zdaj pa lepo po vrsti še naved kolik je kdo od politik dobil podkup po imenih datum in znesk Ter od koga sveda Imamo pravi izved,ni sporni govor,0
16122,Ne del Protestnik se obnaš kot nasiln drhal Pravi mirni protestnik bi se od nasilnež odmakn,žalitev,1
16123,ANDY COWELL zapušč položaj šefa motorj pri MERCEDESU f1slo f1si,ni sporni govor,0
16124,Nacion inštitut za javno zdrav je konec april priprav predlog rešitv oz sprem razkuž skupn prostor v večstanov stavbah Predlog bo v najkraj možne času obravnav,ni sporni govor,0
16125,Ja prav Lenarčič k ga razen na teh leatvicah nikjer ni To so isto s Potočnik delal Kr neke zlagan lestv Še dobr da niso Dončić gor obesl al pa Pešut,ni sporni govor,0
16126,Kup sladkar maščob in oogljik hidrat nagrmad na enem ozkem sedež Ubogo kolo kje so njegov pravi,žalitev,1
16127,Ej lunatik a te je kdo kej vpraš Kaj si ti priprav podpret še Kučan več tud mal ne zanim ti si pase,žalitev,1
16128,Na ravni ki jo je opisal sodnik Čefer Novinar je v svoje člank zapis 1 žaljiv in 2 neresnič obtožb na račun politič strank pri čemer se je in to je v obravnav primer bist 3 zaved da ta obtožb ni resnič,ni sporni govor,0
16129,Ne velja vedno da je tvoj sovražnik moj prijatel če si ti moj sovražnik Predvs pa v kultur ki temelj na javnih virih je zelo težko ločev pleve od zrnja,ni sporni govor,0
16130,Marjan Šarec danes Zato tisti ki so poziv k zaprtj meja le širij panikoMar Šarec v ponedeljek Zarad širjen koronavirus bo tudi Sloven zaprl meje če bo trebaDaj se zmeni sam s sabo,žalitev,1
16131,Janez znajo z dokum od JLA dokum do Patri in še naprej PRESS,žalitev,1
16132,SEBASTIAN VETTEL proti CHARLESU LECLERCU Prvi dvoboj sezon 2020,ni sporni govor,0
16133,Beović spet zmagal samo sebe Manj znano dejstv je da večin Sloven letuj v samost v Đakov,žalitev,1
16134,niti enega tvita ne misli nikol napis v podpor ali obramb NSiSMC DeSus kaj šele kaj drug,ni sporni govor,0
16135,Beović Števil hospitaliz zarad covida19 podvoj v zadnj sedmih dnehcoronavirusSI COVID19,ni sporni govor,0
16136,Oh ja če ga tako dolgo čakam bom pa še malo 11ka je čisto prevel,ni sporni govor,0
16137,Me prav zanim kako bo to izgled Na primer če nekdo napiš da je zmešan kura bo potem na sodišč dokaz da ni,žalitev,1
16138,Tole trolan gospodič Aroni je na moč zabavn,ni sporni govor,0
16139,Očitn se je pričel znatn agresivnej faza kitajs zunan politik Kitaj oblastod hočej v klub imper zraven ZDA in Putin,ni sporni govor,0
16140,Dober dan glede na to kaj zmore povpreč rekre ko jih takol opazuj ki za lep konec tedna ne more biti doma je vsaka občin prevel Drugo vpraš pa je če je dovolj nobelj Pomemb je objav sliki na fb,ni sporni govor,0
16141,Politik začn zavaj in slepo češ kaj pa ljudj pričakujet od nas saj ne morem biti sočasn na dveh mestih krati ko ugotov da v resni niso kos zahtev izziv Potem hitij spušč puhli in se zelo trud preusmer pozorn z obetav novičk,žalitev,1
16142,Z boleč v srcih sporoč da se je od nas poslov naš Peter Počivaj v miru tvoja člove toplin in tvoje nepozab vloge bodo za vedno ostal z nami Pogre te bomoVs tvoji iz Prešer gledal Kranj,ni sporni govor,0
16143,Življ je hitro Mu zakonod lahko sledi Še decemb bi bil proti aplik na telefon za sleden Danes bi jih z veselj sprejel Zdrav pamet Upam,ni sporni govor,0
16144,Mogoč res samo to bojno polje že dolgo monopol obvladuj skrajn levi ideolog,žalitev,1
16145,Imate astmo in vas skrbi novi koronavirus Takol pravi strok,ni sporni govor,0
16146,Misli da ja v Ankar takoj organiz zadev ne vem če je vse tako kot bi moral biti saj še strok dobro ne ve sam sicer uporab Biblos,ni sporni govor,0
16147,Tale mala pisod solat je dala od sebe 3 sredn skodel solat Tole bo zadnj nato bom vso popul in na novo posej Tolk da mate mal občut kolk se da nardit na balkon,ni sporni govor,0
16148,Kdo vodi posle in kdo sledi Gospa PoslanK in člani predSed OdbrorA Predrag PoslAn ali lahko pričakujet po Murphy zakon kaj večČe stvar prepus samim sebi so nagnj k temu da gredo iz slab na slabšeČ lahko gre kaj narob bo tudi šlo,žalitev,1
16149,Mi smo razmi da bi jo v lovsk stolp zmont Ampak sem si premis Ker to bi folk uničil v prvem mesec Al bi me pa skoz klical kako nekaj ne gre in kako nekaj ne dela,ni sporni govor,0
16150,Zibel sodobn demokr Oni majo Elector Colleg in to ni demokr je samo orodj za kapit,žalitev,1
16151,A ne da je normal če človek po tednu karant pomisl da je kri mičken tudi voda,ni sporni govor,0
16152,Na prote lahko pride kdor koli V čem je probl,ni sporni govor,0
16153,Najvi državn predstavnik spodbuj nestrp To se bo dobro končal,žalitev,1
16154,Smisel komunik je dvosmer Enosmer komunik je namenj sama sebi in je monolog,ni sporni govor,0
16155,Ana Klašn objav HUDO poletn fotko ZGORAJ BREZ,žalitev,1
16156,Šarec Ustvar zalog povse neprimer Zdravnik ne širit panik,ni sporni govor,0
16157,tudi jaz pomisl kako 10 let po II vojni SSovc zmerj bivše zapornik da so fašis in še ne vem kaj,žalitev,1
16158,Mogoč ne spomn se tega vem pa da ima večkr čudne kikse Vsa čast mu če pride v Partiz med prvih 11,ni sporni govor,0
16159,Notran minister Aleš Hojs v teh dneh hodi od poslan do poslan skupin in prosjač za podpor za dvotret večin glasov navzoč poslan da bi lahko prišl do aktiv 37a člena,žalitev,1
16160,spust pretek živim v sedaj pusti mrtve skrbi za žive,ni sporni govor,0
16161,Poklič vse ki niso sprejel moje ponudb in jim dam novo ali je to toosoon househun,ni sporni govor,0
16162,Ko to vidim dobim asoci na Kršinar Je bil tut na antidepres,žalitev,1
16163,Boš enkrat poved zakaj ti JJ ne leži 30 let pljuv po junak osvobodit odkar je javno poved da je orožj na MB letal udbin in KPS šverc Zato je doživel Depal vas pa 120 K neznan izvor pa parcel v Trent pa Patri Vse izmišl po nalog maleg polha,žalitev,1
16164,Ne pozab stek ki ste jih spili na petkov večer oplakn dno in nabra kvasn usedl Danes je dan za peko pivskikvas,ni sporni govor,0
16165,Ampak vsi govor da rabim aktiv vojsk ker ima polic preveč dela Ma kaj ima polic takeg za delat ne pove nihče Torej,ni sporni govor,0
16166,Se strinj kokic itak Poleg tega jih večin poj že pred začetk filma tak da ni moteč,ni sporni govor,0
16167,To delam čeprav se velikok grize v jezik Kot ta trenutek Vse vlade do zdaj niso in ne skrb za kultur OK,ni sporni govor,0
16168,Sprašuj se če sploh razumet zakaj gre Medte ko cel svet stoji mi denar ne morem zasluž med drugi tudi zato ker ste izdal prepoved opravl storit Odlog nam NE pomen nič ker denar NI Kar potrebuj je popoln oprostit dajat za vse Je treba naris,žalitev,1
16169,Morda je ta besedn vojna z tudi zarad tega da se preusmer pozorn glede zdravs Vseh anomal krimin zlorab itdki jih do sedaj še noben minister ni niti poskus rešev in zdi se da bo pri tem ostal tudi v tej,žalitev,1
16170,Pri pismih intelek se je potreb zaved da je pamet najbol pravič razporej dobrin na svetu Vsi misli da jo imamo dovolj,žalitev,1
16171,Kaj pa glasov Madžar glede Izrael v OZN,ni sporni govor,0
16172,Polhograj dolom so lepi In bodo tudi v prihod Zato vas lepo prosi da navkljub vsemu sedaj opust misel na obisk teh lepih krajev Ogromn vas je ki skrb za to da ostan zdrav Trume obisk Polhograj k temu ne pripomor ostanid,ni sporni govor,0
16173,po izraz sodečkot da bi gledal slike iz lansk počitn na morju,ni sporni govor,0
16174,Za 5G pa še ni slišal Gledal in sledil jo bodo ko bo šla iz dnevn na WC,ni sporni govor,0
16175,Zato je v podrej vlogi papirn postr predvs vešč proizvaj papirn analiz načrt projek zelo malo kompet pa ima za samostoj in strok neodvis epidemiol ukrep Alojz Ihan,ni sporni govor,0
16176,Ali v tem primer ne obstoj nevarn da se ljudj ne bodo zelel testir dokler simpt ne bodo tako hudi da bodo za bolnis zdravl To ni mnenj proti ampak razmis o sorazmernos,ni sporni govor,0
16177,meni osebn se zdi nereal zanaš na cepiv saj se večin ljudi ne bo hotel cepit,ni sporni govor,0
16178,Format spreml pri izobraž na daljav mladiucitel ucitel,ni sporni govor,0
16179,Ali ena maska za vse opravk torej tudi v avtu ali pa tako,ni sporni govor,0
16180,lol večin je imela takrat levic v vsake primer bi bil ivolj čefur,žalitev,1
16181,Obzirn z Blodn in poviš temperatur sta prva znanil okužen s Covid19 čeprav pomank kisik v možgan ponavad ne nared velik škode pri ljudeh ki trpij za pomanj možgan Pa vseen previd z Zoran S katerimkol,žalitev,1
16182,Carovn so me se zmer nafuk tko da se jih v loku izogib,nespodobni govor,1
16183,Nemci ne toler da zbloj afne gunca in se norčuj z njihov zdravj in denarj,žalitev,1
16184,Skin in the game Ali drugač misli da folk skrbi fiskal odgovor Levic ko bi upravl z davkoplačev denarj,žalitev,1
16185,Če bom dement bom morda pozab da me za vsaki vogal čakaj hudobn in sebičn ljudj,nespodobni govor,1
16186,Ja fajn bi bilo če bi narocn zrasl za 110 Ampak niso Za 110 je zrasl rast naročninObčut razli,ni sporni govor,0
16187,Nekom je počil film Italj ves čas kršij prepoved prehod čez mejoPlez čez ograj prehaj čez zelen mejo,ni sporni govor,0
16188,Tudi to ni res Podpir Orban odnos do prisel kjer so zahodnoevrop konser strank zavil v levo Je pa to samo eno od področ ko opredel politik Rusi so za nas nesprej že zarad podpir osovraž Srbijanx,ni sporni govor,0
16189,Minister a ste obvest kaj vaš PV meni o genocid v Srebr,žalitev,1
16190,Ne pride v poštev Najmogočnej ednin v bi bila potem brez svoj najzvestej vojak,žalitev,1
16191,Seved je Če bi vsi to ignor bi se temle egoto mogoč vendar kaj pripel,žalitev,1
16192,Marjan šarec je super strahopet je on načrt pobeg je bila že v polni meri epide nane po držav,žalitev,1
16193,Mam filing da bi bil tam bolj probl kolesarit ker je maked in pomanj kondi,ni sporni govor,0
16194,Neutruj nomad Ta popoln neres človek bolj pogost menja strank kot mi normal ljudj avto Bil je Janković Alenk Cmerar in kam zdaj Najbol za politik da iz politik,žalitev,1
16195,Erjav se je umakn Gantar je ostal z njim pa tudi stare navad,žalitev,1
16196,Naj se prijav tisoč ljudi potem pa se vsi pritož Tole ni več normal To je legaliz rop javnih sredst,žalitev,1
16197,To je res je pa nelog da je sel pred medij namest na polic ce misli da ima je sprevr in z enim samim cilje,žalitev,1
16198,SLO turiz je dovolj pocen za domač žepe Vpraš pa kakšn bo volja za počitnik v teh časih ko nam grozi gospodar kriza epskih razsežnos,ni sporni govor,0
16199,Pa 14 dni so njihov predsed nabij na polno Sej ne veš a bi se smejal al kaj,žalitev,1
16200,Gre za začasn odredb Pritož rok je 3 dni odločit VS v 15 dneh,ni sporni govor,0
16201,Mint je po mojih izkušnjah izpred kakšn dveh let že precej požre,ni sporni govor,0
16202,Nekdan zakon Bruce Willis in Demi Moore domač izola preživ skupaj in s svoji tremi hčerk,ni sporni govor,0
16203,Kolkor vem si NGOji znajo dodatn služit denar s šverc migran Najprej novač svoje strank v Bosni potem pa jim na SLO stran v gozdu priprav moko posod suha oblač paracetamol nauč jih besed azil azil,žalitev,1
16204,Gotov se tu lahko o marsič strinjavaRes pa je tudid te stvar vsaj zaenkr ostaj na nivoj besed in komunikacijedej pa so praktič vsa kar pravaMor pa vas zanal jezi in vam ves čas meče mrtve mačken mizod lahkomed ko vi na vse skačet miru dela,žalitev,1
16205,Desničar poje tudi bella ciao Ampak izključ v serij la casa de papel,žalitev,1
16206,Urške nisem koment Iz princip ne osvaj poroč dam,žalitev,1
16207,JLA je 27691 v roku slabe ure izgub dva helikopter Mi8 na Igu in Gazel v Rožnit dolin 5 letal 3 pilot in 2 mehanikaHelikopter sta bila sestrel popoln nepotreb saj nista nikogar ogrož še manj napadalaJLA bi lahko zakonit po tem sesul Ig in TR3,ni sporni govor,0
16208,Danes svojo pokli pot v knjižn zaključ naš dolgolet direktor mag Matjaž Neudauer Za vse lepo in dobro kar smo doživel skupaj se mu iskren zahvaljuj Knjižn Ivana Potrč Ptuj,ni sporni govor,0
16209,Lahko prosi kakšen link kjer širi sovra,ni sporni govor,0
16210,ASTRO napoved za 13 julij,ni sporni govor,0
16211,To so tehtn vpraš in bi jih bilo smisel predeb in vključit v zakonod,ni sporni govor,0
16212,No ergo Zato pa smo da na take stvar opozar Moj priklon tebi Matej da se trudi in polic servir na pladnj Upam da jim to kaj nuca in da ko če se bo zgodil kaj hudeg da bodo vedel na kater vrata je treba potrk,ni sporni govor,0
16213,Se pravi so bili aprior proti o ponudbah se niso niti meniliPopol legit samo ne krivd valit na druge,ni sporni govor,0
16214,Rahlo rosi Srake se razigr lovijoTeč letim bežim pred nevihtoNedaleč Ona na teras stojiObleč le v nasmeh in dežne kapljiceVeličastnaOkamenel strmi Neviht naju prekr,ni sporni govor,0
16215,Se strinj ko ste bili največ panik v držav in so se drugi le smejal ste očitn ljudi prisil k razmi Še enkrat hvala Meni še zdaj prav panik pa nisem le realn gleda na potek Covid19 pande,ni sporni govor,0
16216,kultur razlik gt ekono razlikemed drugimKater prav,ni sporni govor,0
16217,Jatu pa udari leftar porekl ni ne vem kaka smrtn torej malo šmrkn pa je Če pa malo kako regij zapr pa podjet pa šole pa transpor pa sprazn trgov to je socialistič vsakd kdo bi štel,žalitev,1
16218,Gospa direktor inf klinik je bila nekoč naša sosed ne gre češenj zobat z njo res ne,ni sporni govor,0
16219,Nacel me ne moti ce nastop na svoji televiz Malo bolj cudask ali pa venezuel bi pa bilo ce bi se to dogaj na nacion,ni sporni govor,0
16220,No Morda je bil blagi poskus prehod od abstrak h konkret,ni sporni govor,0
16221,Če se taki izpad in lažna obsoj ne bodo sodno obravnav se levičar lahko zamisl o Logarj pripo na pravosod je Starič zadovol s takim izpad,žalitev,1
16222,Pop bo sončn v notranjos bodo nastaj vročin neviht Najvi dnevn T bodo od 29 do 35 C vreme,ni sporni govor,0
16223,Zavod za blagov rezerv z Geneplanet podpis sporaz o ventilator podjet Acron pozval k sprem cen,ni sporni govor,0
16224,V bistv do prveg ponedel PO predsed EU če hočmo bit zelo preciz,ni sporni govor,0
16225,Ne vem zakaj levak vsemu nasprotuj Samo s kolesar so pa zadovol,žalitev,1
16226,V tržni ekono žal brez barant ne gre Kadar barant za svoj denar je naš nadzornik zgolj življ partner malo za šalo Tisti ki barant z javni denarj pa moraj biti pod pošten institucion nadzor Instit regulator imamo več kot dovolj,ni sporni govor,0
16227,Tudi pri nas bo treba Tam nekje v Trent ce se ne motim so vzgal kazen 22im ker so presk ograj igris in sli spilat fuzbal,ni sporni govor,0
16228,Na treh lokacijah sem jih opazil V Komnu Štanjel in Sežan Zna bit pa da so še v kater od Krašk velemes,ni sporni govor,0
16229,S pojmo levicar razum nekog ki v SLO brani status quo Torej da ne pride do sprem v maedij krajin zdravs pravosod,ni sporni govor,0
16230,V slednj treh občinah dodatn televiz progr ne nasprotuj so pa razbur ob takšn utemeljit saj Madžar tam ni More like Madžar tam ŠE ni,ni sporni govor,0
16231,Wooooow Medved in 4 mladič kako redko in kako lepo videt,ni sporni govor,0
16232,KAJ O VAS POVE VAŠA NAJVIŠJA TOČKA ASTROLOŠKE KAE via,ni sporni govor,0
16233,1Nekd podpredsednik uprav EIB je v včeraj razlož pomen dogovor o proračun in sklad za rešev v EU Tudi v kontek ideje euobvez Tezav je da od aktual oblas tega nihče ni znal razlož Če ne razum ne znaš razlož,ni sporni govor,0
16234,Tudi jaz močno dvomi da poznat dvosmer šifrir podatk oz da uprabl recim Signal ali Proton,ni sporni govor,0
16235,Ne govor k sm spegl cist skoz gledu ampak je tud to bil komentar da menda nisem jebig nasled bom glavo obrac kot prfukn,nespodobni govor,1
16236,Namiznot zveza Sloven se je poklon reprez ki so se januar pod vodstv selektor Andre Ojsteršek Urh v Portug Gondomar prvič kot ekipa uvrst na olimp igre v Tokio,ni sporni govor,0
16237,Jaz sem imela to dober mesec nazaj Je ni serij ki nadomes to prijet hecno angle reč,ni sporni govor,0
16238,A leveg janšiz v vaši tovarn idiots skovan še niste izumil,žalitev,1
16239,Janez nisem videl na protes je kot pravi Sloven obrač mrvo Sam vpraš,žalitev,1
16240,Jaz nikol nisem gledal ce imam kje kaksn veze Vedno sem se izkaz z lastn znanj in sposobnos Mnogi drza da me ne morej podkup ni vsec zato dobim marsikaj pod noge pa vendar nikol ne bom odobrav klientaliz in krimin Se posebej pa ne z javni,ni sporni govor,0
16241,Vsi ti ljudj ki so se tam družil se pač ne bi smeli Kakšen dodatn ukaz bi moral ta policis dobit da bi se vdel vsaj kot minim moža postav Prof Žiga ali je naša sloven držav nekolik preveč za vas ali vam le ostaj majčk preveč socializ,žalitev,1
16242,Očitn jim je nerodn omenj komuniz Sprem,žalitev,1
16243,In potem št 2 vidiš sred Tmina v strgan trener Bravo fante,ni sporni govor,0
16244,Prepros menim da se premal oglas Še spodb vlado in je pozit usmerj v komunik ste predsednik vstop v ospredjePus kritik ter nas spodbujaj in vodit vlado z trdo roko,ni sporni govor,0
16245,Če niste sposob razbr koga je mislil in zakaj potem ste preveč časa na kavicah ali premal spreml dnevn dogaj mogoč se pa spreneved nagaj Smrtnik ki občasn pogled je jasno da ni mislil Vas Čudi me da ni tudi vam Srečn,žalitev,1
16246,Seved ja Šel je na dve večerj bil je tam kot en fikus nam mimogred nared sramotoDob smo to kar je rekla EU Fact,žalitev,1
16247,Največ genocid je delal Rimokatol cerkev v Južni Amerik pa tudi še drugod Simbol je za govorn odrom in celo nad Janšev glavo Slučaj Dvomi,žalitev,1
16248,Biti član Progr sveta V ni služb To je amater funkc ki verjet ni niti plačan Nimam pojma,žalitev,1
16249,Joj naš pa pride ven in me pogled A si ti resna Potem se plazi pod nadstr ob bloku Skrat traja In to z dežni plašč,ni sporni govor,0
16250,Kmetij dejavn potreb delovn silo naj se prijav in na poljih sprošč svoje frustr Pa da jih vidim junak če bodo še imeli voljo za poziv na ulice zdrahar Cc,žalitev,1
16251,WHO ali OZN ali Brusel so množi odlož odvrž nasmet aparatčik birokr politik ki nimaj neke širin logik modros ki so dobro plačan kimav in služ siste plačnik Preveč je kaj pametn pričak od njih,žalitev,1
16252,Raje kot da plačuj njun zapitek Ti kr plačuj še naprej se bom pa igralVaž je zgolj kdo bo na koncu te sage imel lepši in prešernej nasmešek boste dobro pozlat in dobil zahval za ribeM še,žalitev,1
16253,POZOR Po Sloven je že 24 ur izjemn popular spletn aplik covid19s za samošp osebn podatk Aplik je postal viraln svoje osebn podatk je že v prvem dnevu obrat vpisal več kot 125000 državl,ni sporni govor,0
16254,zapret Ljudj pa čist iz sebe Če se vse zapre spet odpuš Ni normal v naši držav Jaz se prav bojim kaj bo,ni sporni govor,0
16255,te afere z golob se pa dobro spomn bilo je nenad in v vseh mogoč občil Že takrat me je šesti čut opomin o neresn,žalitev,1
16256,To je stara zalog mater Stara šola Vedno ima tudi zalog živil za najman 14 dni,ni sporni govor,0
16257,Zdaj te lahko spet ko si zased,ni sporni govor,0
16258,RadioMus 20 pod taktir Radio Greno s pregled plodn in razgib marsej glasb scene Ecoutez,ni sporni govor,0
16259,Sej pravn formal izgled ste kriti Ampak se mi zdi nepošt da ob sklenit dodatn posla dodat še meni škodlj člene in me na to ne opozor Nisem prejel noben posebn bonitetevezav da bi bil priprav na tako vezav Kdo pa preber vseh xx stran Vi jih,ni sporni govor,0
